AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
12.65,-0.25,-31.64,1.31,-11.59,1
7.55,2.56,-16.32,-0.63,-12.93,1
5.52,8.07,10.22,2.69,-13.64,1
3.45,12.0,38.3,5.4,-12.56,1
3.27,7.84,37.4,-0.14,-10.5,1
4.49,0.03,15.0,4.12,-10.85,1
6.05,-5.27,-12.0,1.99,-12.02,1
4.35,-5.24,-28.62,10.36,-11.43,1
-2.77,4.13,-31.35,4.87,-12.74,1
-5.92,14.66,-20.92,-2.3,-13.19,1
-8.79,22.2,0.43,-11.53,-11.31,1
-14.68,23.85,10.83,-1.44,-9.42,1
-20.3,18.48,19.5,4.21,-10.38,1
-23.51,12.84,18.48,-9.23,-15.26,1
-28.62,0.96,16.18,2.1,-14.9,1
-31.91,-3.76,-4.31,1.98,-9.15,1
-29.74,-1.11,-22.54,3.01,-6.66,1
-28.7,5.4,-14.75,2.52,-9.96,1
-30.5,15.73,-21.94,-1.63,-12.66,1
-27.53,20.02,-9.51,-3.49,-12.02,1
-25.36,16.38,-10.24,-4.89,-13.38,1
-21.05,9.77,-6.97,-2.13,-11.43,1
-19.79,2.67,14.92,9.54,-10.14,1
-16.68,-2.7,26.87,8.14,-10.85,1
-13.94,-0.71,30.39,3.59,-8.0,1
-13.3,2.59,-1.53,3.64,-9.01,1
-16.49,8.22,-34.55,5.99,-11.96,1
-21.13,9.26,-63.07,1.79,-15.05,1
-22.06,9.68,-63.27,1.54,-17.58,1
-19.88,5.08,-24.02,3.82,2.5,1
-19.3,-3.54,17.83,1.34,-7.78,1
-18.62,-7.2,70.77,6.55,-2.33,1
-17.16,-10.03,77.7,7.39,0.66,1
-16.77,-6.9,53.08,3.54,-24.34,1
-8.36,-9.13,-3.68,1.82,-17.35,1
-1.58,-3.88,-71.41,11.26,-7.78,1
7.09,-2.27,-89.32,2.01,-13.77,1
12.83,-11.18,-73.45,-3.62,-14.31,1
10.77,-11.43,-7.81,10.77,-9.21,1
8.59,-19.82,55.3,-3.04,-14.39,1
8.31,-24.99,91.57,8.24,-15.15,1
2.98,-33.3,75.93,6.36,-10.37,1
-6.46,-31.57,13.24,0.52,-9.68,1
-1.28,-27.46,-39.27,5.23,-9.06,1
6.64,-21.03,-77.39,4.63,-31.0,1
20.81,1.27,-62.52,5.58,-11.81,1
33.67,14.3,-14.09,0.65,6.3,1
40.7,18.5,45.24,3.64,-14.84,1
35.98,11.29,82.02,2.23,-10.79,1
19.59,3.41,65.82,1.0,2.26,1
-3.42,-7.86,22.12,3.2,-15.62,1
-21.73,-12.26,-33.93,0.05,-17.5,1
-29.49,-1.08,-61.74,1.49,-3.63,1
-31.29,5.73,-51.28,2.01,-1.64,1
-25.87,8.08,-16.73,0.23,-10.5,1
-25.46,2.48,33.12,2.4,1.4,1
-25.0,-6.54,53.54,1.97,5.23,1
-17.27,-19.75,43.82,1.27,-14.49,1
-14.89,-21.15,2.59,2.12,-2.95,1
-15.4,-10.42,-40.83,1.95,-0.66,1
-4.57,-6.6,-60.57,2.03,34.79,1
0.39,-1.86,-45.35,1.23,33.19,1
-1.99,-1.53,7.06,1.37,-5.74,1
-1.61,-4.7,52.51,1.79,-0.46,1
11.78,-6.13,69.54,1.58,-2.9,1
22.42,0.47,50.93,1.57,5.89,1
33.46,8.74,-9.45,1.57,2.5,1
45.88,2.84,-57.0,1.6,-2.68,1
44.67,-3.99,-74.4,1.55,-1.3,1
32.22,-12.3,-49.69,1.22,1.61,1
18.91,-13.03,9.84,1.19,1.91,1
15.81,-10.69,54.08,0.92,-0.17,1
8.25,-9.09,74.1,0.81,5.23,1
4.08,-8.18,50.56,0.84,-0.51,1
14.73,-10.86,-4.05,0.77,0.34,1
28.38,-1.56,-43.25,1.55,5.21,1
34.76,11.36,-61.05,1.09,63.24,1
38.53,22.83,-36.39,1.68,132.32,1
37.01,21.5,-2.71,0.97,29.47,1
19.02,15.1,40.3,1.82,-9.53,1
1.86,4.58,58.87,0.02,-10.54,1
1.56,-4.87,35.74,10.75,0.0,1
10.41,0.08,12.35,36.78,0.05,1
21.45,18.77,-23.53,2.3,-6.19,1
32.49,46.12,-32.49,-8.21,8.65,1
38.69,55.42,-20.85,6.77,1.39,1
32.23,51.12,-5.77,-2.07,-12.17,1
23.3,35.8,26.81,3.9,0.59,1
21.49,15.44,28.37,1.3,7.4,1
20.25,4.28,26.08,-3.52,-0.95,1
13.6,4.96,1.49,2.62,-3.14,1
10.58,18.53,-24.9,2.54,-1.83,1
10.02,29.11,-26.11,-0.97,-2.79,1
4.05,40.75,-26.4,0.05,-1.3,1
-2.94,41.64,3.38,9.52,-2.62,1
0.29,24.23,20.41,4.1,-6.16,1
8.6,4.77,31.04,-4.07,-4.07,1
8.65,-11.64,30.52,0.53,-2.51,1
5.41,-22.99,15.59,1.57,-4.38,1
3.38,-23.69,6.48,-0.29,-5.86,1
-8.44,-13.31,-11.22,0.9,-5.25,1
-21.7,-7.48,-8.19,-1.04,-3.73,1
-17.11,-1.63,-1.73,0.7,-3.43,1
-2.54,-0.72,6.88,1.02,-5.13,1
4.95,-3.34,17.25,-0.34,-8.83,1
4.81,-5.96,6.11,0.11,-7.77,1
3.67,-8.27,-1.58,1.54,-3.88,1
1.3,-1.69,-10.51,0.57,-5.2,1
-0.18,7.6,-18.54,4.56,-7.42,1
2.6,12.82,-3.26,6.68,-6.4,1
0.83,14.92,5.6,1.37,-4.98,1
-10.33,17.0,13.15,0.12,-5.1,1
-27.29,22.6,16.28,1.51,-5.49,1
-33.21,24.67,-2.13,2.31,-5.32,1
-28.48,35.05,-7.92,-1.34,-5.26,1
-30.33,34.97,-21.77,-1.01,-5.17,1
-27.17,36.41,-26.7,1.9,-5.86,1
-28.14,38.38,-15.59,1.7,-6.15,1
-37.0,29.28,-12.09,2.67,-5.64,1
-42.88,25.99,4.05,0.89,-4.1,1
-43.69,8.1,12.24,1.54,-4.77,1
-39.52,0.08,17.85,4.32,-4.88,1
-36.5,-5.21,14.7,6.29,1.61,1
-23.87,-13.76,-11.57,4.16,43.81,1
-1.15,-21.98,-24.72,5.38,72.43,1
19.27,-24.56,-44.01,-1.82,17.45,1
25.42,-20.91,-35.47,5.49,-12.61,1
16.92,-25.56,-14.12,3.59,-4.99,1
4.79,-23.46,-0.75,1.09,2.03,1
-5.03,-30.84,16.12,4.59,-4.59,1
-0.35,-39.06,7.08,0.67,-3.72,1
17.69,-42.86,0.18,4.49,0.89,1
31.33,-34.95,-10.55,4.09,-5.41,1
35.64,-17.98,-17.32,5.37,-1.47,1
36.28,-8.28,-13.08,9.55,3.62,1
29.74,5.68,-16.11,-1.91,-3.37,1
12.4,4.75,-9.42,-6.59,-4.83,1
-11.09,-3.41,-1.77,-0.24,-1.17,1
-24.49,-10.09,5.71,31.83,-0.75,1
-19.36,-14.37,8.42,-3.56,-3.96,1
-6.06,-5.34,4.52,-4.81,0.37,1
4.66,-0.6,0.37,11.24,-1.1,1
10.3,13.83,-10.08,-5.28,-2.01,1
-4.99,17.83,-14.18,8.55,-6.47,1
-33.06,10.23,-15.44,2.61,27.9,1
-53.99,2.2,-14.97,-4.08,24.4,1
-55.89,-1.86,-11.09,5.77,13.3,1
-47.87,-0.13,-7.98,4.49,46.58,1
-32.47,-7.04,-4.98,0.2,30.98,1
-3.98,-3.74,-0.57,0.63,7.86,1
14.11,-4.79,6.44,6.0,12.17,1
18.38,-9.24,13.6,2.74,12.48,1
6.6,-8.33,12.1,-0.06,-6.78,1
-6.5,-13.34,5.29,5.47,-1.59,1
-13.66,-20.82,-3.97,2.41,-3.98,1
-6.32,-24.67,-14.21,2.2,-4.72,1
14.6,-16.82,-15.41,3.2,-3.81,1
35.43,-12.02,-18.67,2.05,-4.3,1
48.25,-8.3,-19.58,3.68,-5.74,1
48.97,-0.71,-21.41,4.0,-6.39,1
39.59,1.14,-15.11,-0.12,-5.97,1
23.78,3.19,-0.98,3.79,-6.17,1
8.74,7.92,10.99,3.93,-5.38,1
-0.97,10.36,22.43,20.96,-5.12,1
3.75,14.02,35.55,11.43,-5.71,1
11.68,21.75,44.12,-10.49,-6.65,1
18.28,28.22,33.23,10.11,-6.39,1
22.4,28.43,5.53,0.23,-6.2,1
19.36,20.37,-24.0,5.49,-7.15,1
6.82,12.38,-43.79,16.98,-7.18,1
-5.14,7.87,-34.92,-2.31,-6.97,1
-5.73,7.6,-9.81,-2.8,-8.06,1
-5.51,13.24,18.48,-11.45,-8.77,1
-5.11,22.99,40.83,-9.22,-8.88,1
1.34,27.86,40.88,-9.95,-8.7,1
8.61,25.11,26.56,-5.32,-8.06,1
10.45,20.17,-0.93,0.18,-8.79,1
16.25,14.88,-32.65,-1.02,-12.0,1
22.41,15.25,-35.47,5.45,-9.74,1
19.17,20.05,-16.8,5.87,-6.5,1
4.04,21.59,11.9,1.7,-7.8,1
-7.24,17.07,36.91,3.94,-8.11,1
-8.37,14.1,39.38,4.99,-7.44,1
-1.45,10.14,27.69,3.86,-8.21,1
9.93,6.2,9.81,3.89,-7.96,1
21.36,3.45,-5.0,3.39,-6.51,1
22.94,0.0,-2.9,4.26,-7.01,1
13.57,-2.3,4.31,7.05,-8.47,1
-2.45,-6.65,15.21,6.2,-7.77,1
-14.71,-8.73,27.46,2.76,-7.3,1
-22.11,-10.6,28.84,2.89,-0.72,1
-21.13,-12.18,16.31,4.27,0.61,1
-8.56,-20.7,5.34,2.13,-4.76,1
3.86,-25.33,0.44,5.03,-5.95,1
13.21,-20.61,-2.68,3.75,-7.57,1
13.74,-13.25,-0.57,3.89,-6.87,1
9.23,3.92,13.03,-9.44,-6.95,1
-3.96,12.31,17.02,7.43,-6.59,1
-11.82,12.53,18.13,2.05,-5.89,1
-17.07,9.49,18.68,-1.93,-6.44,1
-22.45,8.65,5.45,6.9,-7.78,1
-28.57,12.34,4.4,-0.77,-7.33,1
-31.52,17.48,8.15,4.42,-7.0,1
-28.63,21.15,11.18,2.17,-7.25,1
-28.47,11.91,10.09,-0.13,-7.16,1
-30.16,3.84,12.38,2.87,-7.35,1
-30.33,0.31,7.86,1.94,-7.3,1
-25.53,-0.2,1.2,0.13,-7.25,1
-21.56,4.12,3.57,1.17,-7.14,1
-15.32,3.76,-2.96,2.07,-6.97,1
-4.92,-5.41,-7.07,1.54,-6.72,1
2.51,-20.92,-3.22,-0.48,-6.48,1
10.97,-34.47,-0.65,2.55,-6.26,1
19.22,-45.34,2.15,-0.34,-6.17,1
21.11,-47.29,1.51,2.26,-5.66,1
17.53,-44.23,-8.96,-5.55,-5.81,1
9.31,-43.53,-9.23,-24.58,-4.04,1
-0.71,-42.83,-8.62,3.32,-5.01,1
-11.76,-39.68,-15.75,-3.07,0.71,1
-18.41,-38.77,-8.99,0.16,11.53,1
-20.38,-39.03,-16.27,1.81,1.62,1
-20.2,-39.95,-22.42,-0.2,-2.9,1
-21.69,-51.25,-22.51,2.59,-3.32,1
-20.92,-51.98,-30.75,-0.62,3.61,1
-18.84,-44.53,-9.01,1.11,46.0,1
-19.58,-32.93,-10.48,2.23,102.4,1
-26.1,-16.96,-3.16,0.42,103.57,1
-30.69,-14.49,6.59,0.14,30.81,1
-24.48,-22.84,-14.03,1.76,-20.74,1
-7.76,-35.26,-14.95,1.73,-8.73,1
8.43,-41.91,-29.47,0.68,7.93,1
13.87,-43.43,-18.14,0.74,0.65,1
14.04,-28.45,0.94,1.4,1.93,1
7.85,-14.59,5.02,1.47,11.44,1
-2.08,-10.2,18.39,0.54,3.08,1
-9.72,-11.1,4.47,0.34,-2.67,1
-6.07,-21.65,-7.21,0.53,6.15,1
4.99,-20.92,-35.67,0.93,5.55,1
10.55,-15.0,-51.42,0.47,-2.16,1
14.47,-3.43,-33.5,0.54,0.58,1
11.79,3.41,-17.2,0.88,5.11,1
0.07,7.68,30.98,0.45,-0.2,1
-16.74,5.72,42.7,0.57,3.6,1
-24.22,-2.9,19.87,0.6,18.6,1
-19.36,-2.26,0.09,0.62,23.9,1
-5.33,-13.31,-57.43,0.81,12.49,1
3.41,-16.51,-62.15,0.9,-0.72,1
4.02,-17.19,-41.55,0.98,-4.25,1
-1.7,-16.91,-3.31,0.94,-1.05,1
-9.98,-14.44,49.67,1.05,2.11,1
-17.49,-19.42,51.43,0.81,7.52,1
-13.86,-13.51,46.53,0.66,24.15,1
-4.43,-8.16,-5.24,0.7,47.61,1
1.2,0.53,-45.72,0.63,22.74,1
6.6,8.91,-61.72,0.51,-11.85,1
7.79,21.19,-66.83,0.53,-10.39,1
6.14,24.45,-1.45,0.66,5.48,1
5.77,20.02,24.15,0.75,-1.13,1
6.58,20.11,49.52,0.57,-7.48,1
5.66,12.31,42.44,0.32,1.15,1
6.73,13.07,-11.4,0.65,0.93,1
8.95,15.81,-33.42,0.59,-11.71,1
8.67,17.33,-59.75,0.63,17.01,1
2.79,19.59,-40.0,0.62,73.83,1
1.98,19.68,9.57,0.81,59.61,1
4.08,16.1,35.51,0.7,6.04,1
6.3,4.97,55.59,0.62,-13.15,1
-4.25,-2.24,29.89,0.72,0.19,1
-10.17,-9.5,-5.57,0.75,-1.48,1
-9.23,-9.52,-29.81,0.78,-5.93,1
-10.46,-2.28,-38.62,0.76,0.65,1
-7.41,4.92,-10.74,0.84,-0.83,1
2.45,12.08,21.38,0.75,-7.55,1
12.02,7.56,47.35,0.68,-3.5,1
4.43,-1.19,55.23,0.76,0.07,1
-7.63,-9.9,23.13,0.74,-4.86,1
-10.74,-10.01,-8.15,0.69,-6.23,1
-14.03,-2.81,-34.1,0.79,-1.87,1
-16.93,9.48,-42.11,0.74,-3.42,1
-13.95,21.64,-8.79,0.9,-7.34,1
-7.78,26.45,22.43,0.74,-4.22,1
-11.54,29.02,59.95,1.19,-2.73,1
-23.02,19.61,72.53,0.7,-4.44,1
-32.32,10.87,37.0,1.06,-1.33,1
-43.34,4.35,10.37,0.38,-5.93,1
-48.33,4.25,-33.29,1.07,-9.3,1
-43.29,10.35,-47.75,0.35,-5.76,1
-29.98,19.13,-31.26,1.1,-4.59,1
-22.67,25.2,-3.88,0.77,-7.1,1
-12.76,23.09,34.74,0.55,-7.97,1
-4.53,17.02,43.46,1.41,-7.26,1
-2.6,6.36,49.7,-42.71,-7.6,1
-2.13,1.48,35.24,12.86,-7.78,1
3.39,-0.28,0.89,-5.6,-7.84,1
13.31,2.25,-10.05,-7.03,-8.28,1
21.24,4.74,-12.8,9.34,-9.44,1
30.19,8.11,1.13,-6.7,-9.74,1
35.31,6.27,21.1,6.08,-9.31,1
29.2,3.72,35.34,-0.96,-9.31,1
19.26,0.5,38.3,-3.4,-8.95,1
13.8,-9.65,24.68,3.85,-9.03,1
10.01,-19.4,6.1,1.71,-10.01,1
4.3,-26.96,-16.83,-2.85,-10.96,1
-1.54,-27.66,-24.24,-0.62,-10.99,1
-0.85,-23.35,-22.08,2.92,-9.8,1
-5.94,-16.18,-7.06,-0.03,-9.31,1
-11.72,-13.1,19.34,-1.36,-9.94,1
-11.15,-14.39,21.51,1.36,-10.92,1
-2.65,-13.98,29.44,0.7,-10.05,1
8.89,-15.45,14.4,0.58,-10.71,1
13.17,-17.06,-12.8,-0.01,-6.05,1
16.85,-17.22,-20.46,-0.1,-10.48,1
17.31,-16.04,-31.66,1.28,-17.94,1
14.84,-12.02,-9.4,0.18,-8.29,1
11.7,-13.37,4.06,-0.05,-7.03,1
13.71,-16.3,20.65,-28.99,-7.84,1
14.83,-12.85,30.07,4.29,-4.39,1
15.5,-12.16,12.65,-1.89,-7.0,1
15.73,-7.52,4.9,-7.3,-14.91,1
17.68,2.35,-26.41,7.33,-11.33,1
17.21,11.68,-36.37,-4.45,-5.9,1
16.3,16.7,-33.57,3.45,-8.32,1
15.62,16.69,-25.46,0.19,-5.2,1
9.93,12.79,5.53,-3.25,-5.26,1
3.29,3.74,8.51,3.45,-12.6,1
5.51,4.38,8.52,-15.36,-13.38,1
10.19,9.84,-3.1,-16.63,-5.08,1
17.34,17.1,-18.42,7.0,-5.42,1
22.64,15.78,-18.26,20.47,-4.41,1
20.79,5.55,-22.22,9.87,-5.12,1
7.82,-6.67,-13.59,-15.76,3.36,1
-1.81,-18.42,-6.42,6.19,23.92,1
-1.88,-21.55,-0.27,3.09,-10.99,1
2.94,-14.4,-2.47,-5.95,-2.99,1
11.15,1.81,-11.19,6.78,2.95,1
21.65,15.11,-15.72,-4.08,-9.67,1
35.68,20.7,-14.46,1.96,-9.52,1
40.55,15.27,-3.81,3.17,-7.13,1
34.23,2.66,2.96,-2.06,-6.63,1
20.62,1.94,4.96,0.67,-1.2,1
2.5,1.03,-3.97,3.36,-4.13,1
-10.56,8.79,-9.86,1.37,-10.44,1
-13.41,19.1,-26.35,-1.99,-3.2,1
-14.76,18.0,-31.31,0.3,5.68,1
-8.97,16.19,-15.56,0.84,5.17,1
-1.45,10.06,-1.2,2.1,5.0,1
-0.22,4.5,16.99,11.73,2.32,1
0.32,-2.4,27.83,-2.22,-3.07,1
2.01,-6.07,27.26,-3.04,7.65,1
9.21,-4.5,13.84,7.28,35.34,1
10.18,-5.06,-3.3,-3.01,22.53,1
4.24,-1.44,-20.16,7.42,-0.41,1
-0.21,-6.95,-36.0,14.24,0.46,1
1.11,-2.59,-28.14,4.29,-2.8,1
4.88,7.69,-10.03,1.22,-3.32,1
2.62,18.44,12.43,0.38,-2.69,1
1.06,25.72,27.8,3.67,4.2,1
0.66,20.93,22.5,-3.31,4.86,1
-7.63,23.56,4.39,3.22,0.18,1
-14.8,23.62,-18.36,1.05,-0.49,1
-17.39,31.54,-18.63,-1.47,1.04,1
-23.99,30.76,-14.23,5.07,3.45,1
-33.84,24.56,-1.8,-0.5,3.15,1
-39.83,17.63,9.83,-1.25,1.32,1
-40.43,3.13,3.94,2.14,-1.55,1
-42.94,-6.34,11.97,-0.75,2.24,1
-47.63,-15.35,6.08,0.64,0.7,1
-47.73,-16.05,6.44,1.15,37.14,1
-41.53,-20.69,10.95,-0.51,77.19,1
-30.66,-19.03,8.34,0.41,25.32,1
-18.54,-16.88,3.96,0.0,-16.73,1
-7.96,-20.05,-12.21,-0.38,-4.09,1
-6.99,-19.89,-16.23,-0.69,13.72,1
-5.63,-18.86,-20.42,-0.23,5.33,1
-1.72,-14.82,-11.2,-1.0,-2.26,1
-0.11,-8.88,14.47,-2.71,-0.22,1
1.46,2.93,27.43,-1.78,-4.38,1
7.1,6.48,45.44,-1.63,3.22,1
17.11,3.89,34.9,-1.48,7.25,1
24.28,0.2,17.63,-0.88,-2.54,1
24.14,-7.23,0.06,-3.04,-6.47,1
12.93,-10.95,-16.64,-2.6,-2.1,1
-8.34,-10.07,-6.35,-1.33,-2.59,1
-29.46,-4.45,13.89,-1.9,-2.16,1
-38.17,4.38,24.39,-2.86,-2.34,1
-42.33,4.46,39.6,-4.04,24.6,1
-43.17,1.67,38.13,-10.23,21.32,1
-42.78,-6.34,12.85,-8.75,-7.37,1
-41.23,-14.34,2.43,-5.69,-0.22,1
-34.1,-11.14,-21.82,-5.81,-3.98,1
-21.34,-3.74,-18.48,-3.99,-5.01,1
-1.25,7.26,-3.4,-3.43,-4.42,1
19.36,13.82,6.41,-3.3,-8.57,1
28.67,16.07,37.01,-3.2,-7.04,1
23.05,5.78,19.96,-2.36,-0.9,1
12.84,-7.97,16.96,-2.01,-2.58,1
2.11,-16.14,0.52,-2.71,-5.75,1
-0.09,-19.83,-16.85,-1.78,-3.8,1
7.77,-17.52,7.11,-2.49,-2.2,1
22.62,-16.41,-5.64,-0.76,-4.34,1
30.38,-12.95,18.33,-3.24,-5.82,1
30.03,-14.15,21.14,-0.35,-3.57,1
25.58,-20.5,10.85,-3.96,-3.07,1
16.08,-23.02,22.51,1.74,-4.83,1
5.66,-24.74,-5.13,-8.61,-4.38,1
-3.06,-20.94,-0.52,-33.26,-3.15,1
-3.03,-16.49,-12.66,11.77,-0.78,1
0.38,-9.48,-18.84,-10.64,-0.39,1
13.38,-6.28,3.64,1.33,3.7,1
28.38,-9.01,3.6,2.6,10.32,1
30.79,-11.84,18.36,-2.88,34.6,1
19.48,-14.22,1.14,4.67,37.45,1
6.23,-8.37,-18.59,-2.96,8.05,1
0.64,0.36,-28.36,-0.64,-1.86,1
-0.91,7.38,-38.39,2.82,-0.3,1
13.9,6.93,-15.04,-0.11,0.86,1
27.98,3.97,0.35,-1.81,-2.8,1
29.83,-0.74,6.67,0.69,-3.5,1
19.79,-0.52,13.6,2.77,-3.47,1
2.33,2.51,3.48,-1.17,-2.0,1
-8.76,12.25,-12.05,-0.46,1.43,1
-18.04,25.91,-19.12,0.99,0.41,1
-11.25,33.39,-28.33,1.08,-3.18,1
1.15,37.2,-37.59,-1.5,-0.15,1
17.79,33.51,-31.06,1.43,-4.28,1
29.49,29.88,-22.32,-2.63,-7.72,1
28.08,20.36,-14.18,6.23,-4.06,1
17.07,21.41,-3.73,-13.99,-4.35,1
0.77,21.73,-4.89,-8.84,4.03,1
-6.95,18.29,-15.99,10.19,9.7,1
-5.27,11.93,-18.8,-11.58,21.3,1
7.94,-3.08,-28.98,19.61,23.33,1
26.67,-6.45,-28.72,-7.9,2.65,1
46.61,-11.09,-24.35,-2.41,-2.64,1
57.23,-9.4,-20.45,8.04,-4.18,1
47.06,-20.44,-2.95,-5.46,-3.03,1
30.96,-32.3,-1.0,5.78,-1.76,1
20.01,-30.57,10.31,3.86,-3.77,1
11.88,-22.13,7.51,0.24,-4.63,1
7.59,0.4,-6.63,1.94,-3.77,1
14.14,22.75,-11.76,-2.44,-0.83,1
22.71,39.13,-26.67,-0.15,-0.3,1
21.17,41.52,-17.83,-1.1,-3.54,1
5.0,31.74,-13.37,3.44,-4.45,1
-12.85,17.51,1.28,1.46,-1.78,1
-25.71,1.95,19.42,-1.42,-1.02,1
-29.84,3.41,15.15,2.36,-1.97,1
-21.36,18.78,16.51,0.01,-2.72,1
-11.75,36.51,-6.12,1.64,-1.68,1
-6.73,45.5,-22.34,1.49,1.12,1
-15.9,37.67,-24.14,4.43,14.42,1
-24.73,22.27,-23.48,4.69,18.82,1
-29.89,3.15,-1.04,1.38,19.8,1
-29.36,-4.42,13.42,2.3,16.98,1
-19.44,-5.29,31.07,2.15,8.51,1
-4.56,-1.12,32.52,2.48,11.11,1
10.02,11.68,17.06,-1.43,19.69,1
11.65,17.48,1.93,-7.76,17.09,1
5.27,16.27,-21.9,-2.33,6.24,1
0.32,5.78,-29.45,-0.99,-4.76,1
-4.69,-8.21,-29.89,1.71,-8.28,1
-3.08,-17.12,-13.52,-0.75,-4.59,1
3.25,-21.77,4.89,3.28,0.03,1
10.31,-16.41,12.06,-1.17,-0.37,1
17.6,-8.93,22.56,0.83,-5.68,1
14.2,4.07,8.09,7.35,-4.67,1
3.77,12.4,-5.25,-4.91,-0.72,1
-8.64,16.96,-10.75,0.96,3.0,1
-14.91,23.55,-16.23,2.48,6.67,1
-16.88,22.8,4.17,1.34,90.04,1
-15.07,29.62,23.65,3.41,55.06,1
-12.37,32.19,34.37,0.54,-11.59,1
-13.94,31.67,45.88,-4.01,-9.38,1
-17.78,27.93,33.8,-3.01,-1.39,1
-15.51,24.33,22.55,1.86,4.18,1
-5.48,25.67,9.55,0.49,2.69,1
5.03,23.26,13.67,1.56,8.93,1
13.3,22.41,33.73,1.77,18.76,1
21.05,13.19,17.83,1.33,16.66,1
30.75,3.56,4.77,-0.42,0.9,1
32.79,-1.17,-21.87,2.56,-3.53,1
21.38,0.84,-31.48,8.7,-8.44,1
12.59,11.99,-20.45,-1.13,-4.55,1
4.4,14.51,-7.89,-1.53,-3.98,1
4.4,11.86,35.13,2.88,-7.37,1
11.78,4.64,37.56,-0.54,-9.29,1
16.83,-2.81,35.87,0.32,-6.85,1
16.01,-1.9,22.65,1.22,-5.31,1
17.15,5.83,-17.84,-10.84,-6.48,1
22.79,18.87,-11.43,-2.57,-10.29,1
25.21,25.7,-14.57,-2.44,-11.44,1
24.18,26.22,23.13,-8.15,-9.56,1
21.86,14.99,74.49,-5.14,-6.72,1
15.62,-4.03,66.71,-4.81,-8.81,1
10.8,-15.31,50.84,-0.8,-11.68,1
12.8,-16.72,-1.88,-0.54,-9.82,1
19.99,-7.58,-27.42,5.81,-8.26,1
25.36,3.8,-38.8,4.47,-8.63,1
32.09,13.01,-36.67,-4.47,-10.21,1
40.1,14.19,2.9,-0.74,-10.81,1
42.5,4.53,4.53,4.72,-10.47,1
34.59,-5.23,23.47,1.85,-11.88,1
19.55,-6.03,15.08,5.94,-10.88,1
5.25,2.69,-9.71,-1.3,-14.92,1
-5.11,14.23,-12.3,-4.83,-9.69,1
-6.32,32.19,-25.73,0.74,-4.14,1
3.17,47.98,5.1,0.84,-14.12,1
10.9,52.6,19.89,-2.4,-16.66,1
7.58,48.6,37.34,-6.42,-14.56,1
2.46,39.32,40.32,-4.58,-12.72,1
-6.08,26.83,17.27,-7.26,-10.72,1
-17.66,20.84,9.31,-3.89,-12.61,1
-28.96,24.85,-16.57,-8.4,-16.31,1
-32.38,32.99,-24.18,-5.6,-13.88,1
-24.93,36.81,-32.39,5.43,-10.97,1
-14.85,28.58,-27.39,5.91,-12.24,1
-8.73,5.43,-8.66,5.55,-14.84,1
-1.76,-24.6,-8.9,3.19,-11.61,1
6.48,-43.21,2.85,-5.62,-10.34,1
14.67,-44.08,-10.45,2.66,-9.86,1
30.08,-30.82,-17.47,3.9,-5.03,1
39.33,-15.96,-19.13,3.23,-10.61,1
37.53,-6.51,-27.56,7.21,-11.03,1
19.01,-7.74,-16.82,-3.85,-7.53,1
1.93,-20.92,-19.16,-9.87,-12.51,1
-5.71,-36.1,-12.34,-6.27,-12.02,1
1.83,-44.34,-7.34,6.66,-8.71,1
13.22,-35.83,-14.86,-0.23,-5.17,1
19.57,-22.12,-6.97,-13.71,-6.34,1
15.5,-8.29,-1.69,-4.31,-10.41,1
-4.67,2.02,4.42,5.11,-10.59,1
-23.79,-1.76,-1.73,-6.16,-10.1,1
-37.64,-6.49,-19.58,-7.94,-6.64,1
-43.11,-13.46,-24.16,2.45,-7.27,1
-41.95,-16.47,-30.4,-0.16,-6.82,1
-39.43,-9.53,-22.6,3.76,0.76,1
-38.82,2.33,-1.67,1.8,-6.39,1
-34.57,11.03,14.15,3.2,-7.53,1
-26.72,10.36,21.4,4.03,-4.6,1
-20.89,7.26,10.18,0.31,-7.0,1
-18.18,-3.27,-8.66,0.85,-7.06,1
-13.59,-14.29,-18.98,-1.86,-7.08,1
-15.26,-20.54,-30.55,0.5,-6.95,1
-21.18,-17.49,-30.23,0.2,-5.75,1
-22.75,-15.13,-13.73,3.26,-6.5,1
-16.13,-19.3,11.62,-9.23,-6.94,1
-12.19,-24.11,28.1,-7.47,-5.59,1
-13.74,-31.34,34.67,4.88,-5.84,1
-17.63,-40.76,33.77,0.87,-4.71,1
-24.55,-44.08,6.58,3.13,3.78,1
-33.48,-43.39,-12.55,1.4,6.55,1
-41.84,-46.18,-23.6,2.61,-0.12,1
-41.52,-43.02,-31.8,2.25,-2.38,1
-34.96,-35.57,-19.63,1.51,-3.93,1
-24.26,-30.86,-10.24,1.81,-3.24,1
-20.43,-28.2,2.96,2.17,-1.57,1
-18.28,-31.19,8.69,1.73,-1.75,1
-15.68,-39.02,14.16,2.14,-3.08,1
-18.94,-43.83,20.09,1.29,-3.96,1
-18.24,-40.81,10.84,1.91,-3.82,1
-7.71,-25.85,11.51,0.04,-2.64,1
4.57,-4.66,1.55,2.92,-2.6,1
10.16,14.34,-3.35,-21.83,9.87,1
4.25,21.63,3.51,1.02,38.17,1
3.17,13.16,7.45,-0.49,30.6,1
-3.26,1.9,22.74,-2.22,32.9,1
-7.65,-8.04,27.22,3.53,46.31,1
