AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
55.4,-10.41,31.47,1.4,-4.26,3
56.29,5.02,18.51,-0.71,-4.4,3
33.93,24.19,7.14,14.44,-3.44,3
12.61,31.97,-11.52,18.4,-4.72,3
-3.9,34.62,-17.44,-14.57,-3.85,3
-10.27,23.87,-15.58,2.48,-4.96,3
-2.87,26.22,1.59,-0.41,1.58,3
11.43,36.33,15.14,-7.46,-0.06,3
25.96,51.37,22.09,-2.74,-8.91,3
29.48,72.79,15.46,-12.06,-0.03,3
18.68,74.26,1.98,-11.42,-1.81,3
1.58,63.9,-6.25,-7.33,0.43,3
-3.58,49.51,-22.24,-11.41,3.01,3
-11.78,26.28,-15.87,-13.47,2.86,3
-8.12,9.52,-9.56,-9.63,2.29,3
-5.09,2.77,3.32,-12.11,0.93,3
-9.54,-1.75,11.04,26.32,-2.82,3
-21.38,-6.82,-6.1,13.42,-5.53,3
-28.56,-8.41,-7.61,-12.33,-1.84,3
-28.89,-15.01,-17.29,-24.7,-3.37,3
-25.98,-21.17,-16.16,-2.16,-2.49,3
-28.97,-17.74,-10.38,-16.57,-6.09,3
-24.47,-5.71,-7.27,-16.06,16.4,3
-12.81,9.89,9.96,-1.08,21.42,3
-4.65,16.65,0.78,-18.66,-6.96,3
-3.66,14.45,2.12,-11.52,1.56,3
3.03,4.48,-8.18,-5.85,-4.72,3
15.44,-4.2,-29.58,-11.43,-4.26,3
12.97,-6.37,-31.62,-10.83,-1.76,3
7.04,10.14,-43.69,-7.89,-5.03,3
-14.65,27.22,-27.97,-11.37,-5.44,3
-40.19,37.24,-13.29,-11.61,-2.31,3
-53.84,41.57,1.12,-4.6,-5.12,3
-45.43,29.56,20.31,-1.51,-5.15,3
-26.12,13.74,14.97,-2.86,-1.4,3
-8.18,13.38,16.79,-0.71,-1.03,3
-0.3,17.72,3.77,-1.28,-1.95,3
-14.98,21.76,-14.24,-1.79,0.05,3
-28.5,26.88,-18.41,1.09,2.33,3
-27.41,21.1,-21.51,-0.1,0.1,3
-6.22,6.02,-4.79,-0.18,-3.52,3
20.27,-11.83,12.32,-0.05,-4.55,3
30.66,-21.0,20.62,-0.1,-4.91,3
20.62,-35.28,23.13,0.67,-5.78,3
-1.13,-46.58,6.38,1.03,-6.14,3
-18.33,-49.16,-9.13,0.97,-6.36,3
-16.11,-48.72,-23.59,1.1,-6.3,3
3.73,-42.67,-20.24,-0.53,-6.33,3
20.83,-34.61,-11.59,-1.28,-6.56,3
22.69,-22.14,3.17,-5.1,-7.94,3
12.62,-13.63,18.11,-8.61,-7.55,3
-7.49,-9.4,18.48,-10.54,-7.23,3
-15.51,-5.58,13.03,-12.06,-6.61,3
-8.58,-9.64,2.77,-14.31,-4.32,3
2.34,-15.54,-2.8,-14.82,-6.94,3
1.71,-15.62,-5.37,-13.32,-11.22,3
-10.52,-18.99,-0.65,-13.52,-9.05,3
-35.07,-25.62,6.73,-11.78,-6.94,3
-57.08,-30.77,10.18,-8.66,-7.18,3
-56.66,-25.46,12.55,-11.14,-6.09,3
-35.79,-16.9,0.8,-8.89,-10.59,3
-6.0,-10.53,-2.43,-13.63,-14.14,3
19.24,-10.3,-0.77,-7.72,-10.82,3
30.83,-20.15,5.6,-24.53,-9.12,3
13.1,-32.37,14.94,7.99,-10.92,3
-13.74,-35.39,16.13,-9.48,-11.33,3
-31.98,-28.84,16.28,-29.84,-11.12,3
-27.27,-24.56,11.22,-6.87,-12.2,3
-6.62,-24.58,9.21,-21.92,-12.88,3
16.9,-22.62,9.34,-16.24,-12.22,3
37.73,-23.56,0.46,-15.54,-11.43,3
43.66,-26.28,13.12,-26.93,-11.67,3
27.37,-29.49,14.83,-16.82,-13.0,3
-5.43,-34.32,11.37,-15.23,-13.82,3
-29.38,-33.93,10.36,-25.68,-13.21,3
-40.96,-33.73,-4.95,-24.52,-12.6,3
-35.23,-24.99,-11.74,-18.02,-12.5,3
-15.29,-10.54,-8.71,-16.71,-14.13,3
2.65,-4.84,1.57,-23.08,-15.1,3
-0.15,-1.15,22.66,-25.13,-14.85,3
-22.94,-8.17,28.85,-17.11,-11.69,3
-45.47,-22.05,28.71,-32.14,-9.3,3
-51.94,-15.56,7.87,8.37,-10.62,3
-33.78,-0.63,-2.8,-22.01,-14.67,3
-11.17,11.08,-12.2,-40.31,-17.36,3
0.79,12.23,-10.41,-3.51,-15.45,3
-0.66,-0.64,12.17,-32.06,-13.49,3
-12.57,-20.65,19.97,-21.2,-13.42,3
-13.09,-27.96,28.81,-22.25,-13.27,3
-12.6,-14.1,19.17,-40.55,-13.11,3
-12.85,2.1,7.85,-18.77,-14.32,3
-13.94,24.91,-5.6,-23.88,-14.92,3
-13.01,24.44,-20.5,-27.64,-13.9,3
-9.77,16.84,-13.29,-37.02,-12.65,3
-4.92,3.19,-13.08,-36.32,-11.89,3
2.39,-14.3,4.49,-20.04,-12.44,3
2.75,-13.64,13.66,-25.79,-14.6,3
-10.23,-7.02,1.11,-29.19,-15.01,3
-21.76,4.84,-0.57,-18.59,-12.74,3
-20.71,5.13,-14.12,-21.36,-9.37,3
-19.72,15.33,-18.39,-23.86,-7.12,3
-19.62,17.96,-14.74,-21.33,-7.03,3
-21.64,18.74,-20.14,-16.56,-8.65,3
-27.79,8.88,-15.63,-9.26,-10.27,3
-26.49,-14.11,-20.63,-12.5,-10.68,3
-28.81,-29.08,-13.3,-15.52,-10.0,3
-22.45,-41.83,-4.79,-14.91,-8.63,3
-12.93,-35.5,3.35,-12.44,-6.67,3
-7.64,-20.76,7.58,-17.87,-4.09,3
-6.93,6.41,-9.16,-13.88,-4.43,3
-11.45,23.88,-24.63,-8.53,-7.51,3
-18.43,20.32,-43.43,-15.72,-9.13,3
-24.03,8.31,-51.41,-11.42,-9.81,3
-7.32,-4.26,-39.24,-14.26,-10.64,3
19.49,-9.44,-23.81,-12.26,-11.42,3
26.69,-8.03,0.99,-11.65,-11.5,3
12.6,-8.69,8.69,-11.02,-11.47,3
-10.14,1.8,5.9,-9.67,-11.27,3
-34.64,21.09,-2.4,-8.11,-11.23,3
-43.56,42.3,-17.35,-6.9,-11.0,3
-27.28,48.99,-17.58,-3.47,-10.91,3
-0.84,46.8,-18.83,-0.73,-10.32,3
14.59,39.58,-10.19,1.8,-9.49,3
21.92,17.63,-9.26,1.45,-8.97,3
20.87,2.47,-18.51,1.56,-8.09,3
14.94,-3.54,-18.4,1.21,-6.71,3
11.33,6.53,-23.61,-0.06,-4.86,3
7.57,24.91,-10.82,10.95,-3.0,3
5.35,42.59,-3.69,-2.4,-2.34,3
4.34,47.37,-7.86,-2.44,-0.59,3
13.35,38.8,-3.55,12.8,-1.56,3
31.55,24.93,-14.74,14.57,0.12,3
48.09,0.88,-18.18,0.49,0.41,3
59.58,-19.88,-13.81,-4.2,7.52,3
62.75,-25.57,-5.58,1.44,34.05,3
49.29,-9.86,4.23,-0.36,181.19,3
21.76,12.07,4.37,-4.53,231.6,3
-6.55,34.41,11.68,-2.39,60.47,3
-22.27,45.75,12.73,-4.1,-22.75,3
-8.37,41.72,13.86,1.0,-12.75,3
19.33,25.74,16.12,-0.55,13.98,3
41.94,10.49,3.81,-6.27,13.1,3
46.22,-0.36,6.64,-3.14,5.54,3
36.19,-7.3,1.2,-3.12,-1.32,3
20.25,0.86,0.06,-4.93,-6.0,3
2.78,4.79,4.9,-8.44,7.84,3
-15.73,9.88,-9.83,-3.09,16.92,3
-20.25,4.24,-0.64,0.64,2.02,3
-15.6,-6.46,5.41,-0.76,-8.1,3
0.39,-14.28,30.67,-1.12,-0.18,3
19.2,-18.51,53.93,2.35,2.83,3
46.94,-2.37,30.69,16.68,-3.6,3
64.44,8.49,15.48,5.96,-7.01,3
50.69,16.06,-32.28,-9.68,-5.69,3
20.35,10.86,-30.67,-0.61,-4.42,3
-6.19,2.3,3.92,3.15,-1.48,3
-21.31,-1.24,26.57,-0.6,5.58,3
-27.45,8.49,59.07,1.94,18.75,3
-13.05,16.7,40.7,7.99,30.13,3
4.82,10.91,28.45,10.47,38.99,3
14.89,0.8,-3.59,4.44,25.54,3
14.73,-23.21,-39.58,5.74,-5.56,3
12.04,-35.48,-23.51,5.71,-12.62,3
4.49,-34.58,-16.39,3.28,-3.73,3
-1.46,-15.13,31.69,2.21,-2.81,3
-3.75,12.57,57.53,8.5,-7.36,3
2.41,29.12,68.25,12.64,-4.08,3
4.08,34.65,58.57,-0.2,-0.77,3
12.32,17.47,6.96,-2.55,-4.19,3
25.19,-7.36,-21.57,-0.46,-2.49,3
21.4,-33.18,-48.09,0.06,-4.53,3
5.41,-40.23,-33.06,-1.71,-0.38,3
-8.72,-33.05,7.56,1.08,1.32,3
-25.86,-18.29,30.77,-0.79,1.31,3
-44.0,3.84,49.35,-0.14,8.65,3
-40.63,18.6,28.14,1.93,28.22,3
-14.16,21.07,13.1,0.84,2.09,3
2.83,3.01,-8.45,-0.6,4.91,3
1.94,-28.8,-18.62,-0.15,44.29,3
-4.13,-60.86,-1.88,1.02,74.12,3
-8.81,-65.18,-0.38,-0.03,81.56,3
-18.25,-44.62,13.92,-0.51,20.25,3
-25.31,-17.96,17.38,0.0,-17.75,3
-11.34,5.14,13.67,0.32,1.73,3
-7.29,-0.83,15.76,0.44,9.86,3
-19.87,-26.46,6.66,0.21,6.35,3
-28.38,-62.14,14.25,-0.2,4.1,3
-15.2,-81.82,4.81,1.13,-4.64,3
5.25,-77.31,-9.14,0.86,-7.46,3
17.73,-54.55,-19.32,-1.06,6.53,3
16.2,-18.45,-23.88,-0.18,14.5,3
-1.92,4.61,4.09,0.56,0.2,3
-18.51,20.43,15.77,-0.35,-13.01,3
-27.11,10.46,20.67,0.06,-11.38,3
-23.3,-11.14,18.86,0.03,-4.13,3
-6.1,-30.58,-12.28,0.98,-2.95,3
14.61,-47.72,-24.42,0.38,-8.23,3
20.89,-45.44,-42.49,-0.39,-4.28,3
14.77,-29.26,-46.34,1.27,0.47,3
-1.78,4.46,-23.47,1.42,-9.81,3
-23.55,28.84,2.07,0.93,-8.87,3
-24.75,49.4,29.91,1.54,-8.21,3
-16.46,47.92,24.03,1.1,-5.83,3
-8.56,35.87,10.3,1.19,-11.63,3
-7.18,32.66,-24.82,1.96,2.01,3
-0.9,20.62,-58.77,0.55,-23.75,3
4.36,31.24,-51.94,-0.24,-34.5,3
6.45,48.26,-26.0,0.53,0.14,3
6.71,57.98,32.57,0.18,-11.85,3
3.88,66.0,63.25,-0.01,-17.69,3
-7.78,59.64,37.96,0.07,-9.19,3
-19.01,35.95,-15.67,0.14,-12.98,3
-8.55,15.85,-88.01,2.15,-15.29,3
12.48,-6.9,-122.87,0.96,-5.33,3
32.15,-17.98,-109.68,-0.9,-10.43,3
38.02,-14.17,-45.93,0.47,-13.16,3
37.05,-2.59,46.25,0.35,-8.14,3
8.57,8.48,107.37,2.12,-7.42,3
-10.55,11.42,115.63,1.59,-9.44,3
-9.08,7.58,60.05,-0.08,-8.12,3
12.26,-2.26,-29.3,1.24,-8.14,3
23.48,5.56,-108.75,0.81,-9.28,3
32.53,8.99,-132.76,0.47,-7.5,3
48.07,19.33,-77.58,0.78,-5.01,3
43.8,17.87,7.49,2.41,-2.65,3
19.41,-4.56,87.64,3.76,-2.36,3
1.42,-20.15,115.7,0.75,-8.43,3
6.86,-29.29,89.3,-0.73,-7.23,3
13.31,-24.5,30.4,0.43,-4.44,3
31.59,-6.82,-42.25,0.58,4.15,3
38.22,24.33,-96.84,0.41,10.18,3
40.2,50.24,-93.62,-0.36,-0.75,3
26.75,63.73,-40.69,0.35,-8.2,3
11.16,51.61,16.39,0.19,1.46,3
-19.76,34.42,68.91,-0.18,13.04,3
-53.08,18.09,77.99,-0.35,10.39,3
-71.58,3.15,46.59,-0.42,-0.94,3
-68.88,8.53,0.74,0.04,-7.81,3
-53.3,22.19,-39.67,-0.37,-2.78,3
-26.84,32.76,-39.55,-0.65,0.87,3
-1.29,14.35,-34.85,-0.05,3.25,3
3.29,-12.72,-8.73,-0.1,2.86,3
-10.75,-43.21,28.99,0.01,-4.93,3
-20.49,-68.31,45.03,-0.31,-4.33,3
-26.24,-61.39,61.67,-0.69,1.12,3
-33.12,-32.93,43.86,-0.71,2.14,3
-21.02,-4.85,9.19,-0.72,1.01,3
7.66,-1.05,-15.66,-0.86,1.5,3
39.53,-4.48,-30.33,-1.08,-0.14,3
43.93,-20.85,-19.45,-0.89,-0.36,3
35.42,-19.06,-5.31,-0.52,-3.03,3
26.65,-7.99,10.87,-0.88,3.89,3
-8.94,-3.23,24.84,-0.71,2.27,3
-38.41,-1.3,24.83,-0.66,16.76,3
-45.22,-25.35,17.33,-0.71,66.64,3
-32.23,-35.71,3.58,-0.87,141.95,3
-26.13,-45.65,-2.54,-0.95,111.09,3
-17.11,-39.47,-1.25,-0.63,13.34,3
1.16,-31.67,4.32,-0.62,-11.27,3
3.65,-29.74,13.21,-0.54,9.05,3
-12.64,-24.79,21.0,-0.81,31.02,3
-15.67,-42.43,18.53,-0.79,22.9,3
7.97,-44.09,16.24,-0.88,11.03,3
26.32,-60.29,1.39,-0.65,12.85,3
47.45,-59.18,-12.87,-0.64,15.55,3
46.46,-50.35,-17.04,-0.83,28.19,3
35.01,-52.03,-22.68,-0.9,29.32,3
15.41,-39.1,-13.2,-1.02,20.82,3
3.14,-50.89,3.64,-0.74,20.92,3
11.02,-38.24,27.45,-0.84,12.2,3
18.36,-28.23,39.64,-0.66,4.81,3
23.91,-17.56,32.11,-0.54,-1.0,3
24.17,-10.37,2.19,-0.86,1.38,3
19.23,-16.61,-23.15,-0.78,5.14,3
-2.34,-6.87,-33.97,-0.83,1.51,3
-18.62,-13.31,-34.27,-0.32,-4.12,3
-19.18,-6.38,-1.74,-0.64,-8.41,3
-18.65,-13.16,13.99,0.19,-4.04,3
-33.85,-24.13,27.55,-1.3,-0.42,3
-45.61,-14.02,23.8,0.81,4.05,3
-54.23,-8.97,-3.82,-2.28,16.22,3
-61.29,4.65,-10.84,2.7,20.3,3
-50.6,3.91,-34.47,-4.42,10.68,3
-27.02,4.37,-17.45,8.81,-4.77,3
0.11,-2.48,7.2,-33.59,-10.61,3
9.85,-4.46,17.24,2.3,-4.79,3
8.69,4.93,36.26,15.3,0.81,3
-5.61,10.21,4.44,-25.41,-2.31,3
-21.86,11.07,-11.41,13.76,-10.62,3
-15.69,8.56,-44.1,-4.74,-11.63,3
0.81,0.67,-65.68,-1.21,3.64,3
10.28,-3.67,-47.23,6.37,11.83,3
8.91,9.61,-46.45,-8.11,-1.01,3
-2.32,21.61,-7.54,-1.17,-5.87,3
-18.73,33.24,4.29,6.7,-0.71,3
-35.12,24.94,8.33,-4.78,3.1,3
-26.76,11.77,21.08,-1.89,2.97,3
-10.13,0.93,-7.01,-2.59,-0.34,3
16.27,5.91,-2.14,7.38,-6.16,3
38.85,26.43,-12.02,-12.3,-6.53,3
59.59,43.68,-24.24,28.73,-2.57,3
53.75,63.98,-20.04,69.21,-1.61,3
34.22,56.38,-49.25,18.67,-3.14,3
19.08,44.25,-39.06,-20.33,-5.8,3
-4.47,30.46,-38.84,-7.31,-8.95,3
-15.16,18.35,-1.9,14.27,-9.11,3
-14.3,17.67,26.59,-16.61,-6.51,3
5.43,20.76,7.1,14.0,-3.93,3
17.91,32.93,8.35,-9.39,-4.79,3
31.82,34.96,-36.13,8.48,-10.19,3
37.18,53.74,-36.48,23.13,-10.35,3
32.7,56.42,-21.27,-13.49,-7.69,3
25.58,63.64,-3.05,-2.14,-7.15,3
12.87,80.69,49.71,0.28,-2.96,3
4.68,87.86,40.22,1.44,-4.05,3
-7.5,90.09,44.92,2.71,-7.52,3
-3.63,74.19,16.22,-5.01,-7.19,3
5.02,68.67,-38.2,-0.03,-4.29,3
1.05,59.84,-61.58,3.93,-0.82,3
-8.21,57.33,-71.9,0.63,-2.37,3
-9.7,57.38,-22.51,-0.62,-4.13,3
13.83,60.75,18.06,-1.04,-4.39,3
31.32,65.8,65.73,5.25,-3.65,3
38.42,64.08,71.8,0.68,-4.63,3
42.94,59.03,23.33,-2.02,-6.12,3
37.84,38.5,-9.39,2.43,-3.39,3
29.6,16.62,-58.18,4.45,-2.55,3
30.24,-4.32,-50.39,-0.21,-5.14,3
38.59,-11.13,-19.2,6.35,-7.77,3
33.34,-5.48,24.11,10.65,-6.13,3
29.83,10.34,66.49,-4.44,-4.52,3
32.62,20.88,54.83,3.33,-5.95,3
28.36,7.51,29.23,2.27,-4.67,3
20.86,-4.19,-19.04,-2.16,-5.39,3
13.67,-20.6,-57.5,4.3,-7.77,3
5.42,-30.23,-42.52,-0.69,-5.11,3
-10.09,-26.65,-22.24,-1.62,-2.3,3
-14.33,-18.42,36.31,3.11,-2.39,3
-11.72,1.38,70.38,-0.21,-3.32,3
-9.43,15.41,62.36,1.28,-2.71,3
-13.22,28.82,36.48,-1.56,-1.23,3
-19.09,26.3,-24.8,5.56,-1.2,3
-15.72,12.31,-43.27,5.1,-0.16,3
-16.47,4.78,-57.75,5.32,-0.68,3
-14.54,-10.27,-30.14,47.98,-3.68,3
-18.32,-11.9,26.91,23.34,-7.35,3
-10.36,-0.14,47.31,0.3,-7.57,3
-8.3,13.34,70.96,-7.26,-5.92,3
-10.3,21.06,40.73,15.94,-7.7,3
-7.31,13.8,3.62,-1.93,-9.78,3
-0.19,-9.36,-23.18,6.71,-7.99,3
-1.54,-39.46,-45.75,8.39,-6.06,3
-3.47,-43.97,-4.42,-4.17,-7.21,3
5.15,-25.48,13.73,11.57,-10.84,3
10.42,0.49,31.42,3.72,-12.5,3
11.61,13.26,29.99,30.99,-8.79,3
-9.27,-1.0,-1.37,25.23,-6.96,3
-23.35,-34.2,-3.21,-2.9,-7.95,3
-26.09,-76.23,-19.54,4.5,-10.7,3
-18.57,-93.43,-5.1,2.54,-9.44,3
-6.67,-82.39,5.52,1.66,-7.91,3
-3.72,-54.32,17.19,9.34,-9.29,3
-0.66,-27.03,43.12,-0.86,-10.62,3
2.64,-11.56,34.61,-0.24,-11.9,3
0.14,-25.05,36.39,5.83,-11.04,3
1.95,-53.47,17.87,6.64,-10.4,3
7.69,-67.44,1.88,6.4,-11.02,3
10.82,-71.91,-13.39,12.65,-11.65,3
0.76,-59.5,-29.83,15.4,-11.55,3
-10.31,-31.0,-4.78,8.05,-10.72,3
-7.79,-10.98,12.23,-1.3,-10.9,3
-12.66,1.38,40.55,5.19,-11.09,3
-26.06,-4.32,43.64,6.07,-10.84,3
-42.94,-13.85,26.72,2.31,-10.71,3
-50.28,-14.7,13.54,6.25,-10.59,3
-54.2,-13.22,-16.83,1.79,-10.54,3
-48.31,-2.81,-20.3,2.37,-11.13,3
-26.37,4.11,-23.13,7.56,-11.45,3
-12.06,5.05,-20.08,1.12,-11.64,3
-13.74,-7.31,-3.38,19.69,-12.47,3
-25.37,-23.67,-0.36,28.76,-12.48,3
-23.66,-30.65,13.5,-2.48,-11.42,3
-9.68,-21.94,12.28,0.75,-9.15,3
0.07,-8.65,12.8,7.04,-8.02,3
4.08,-3.98,26.77,1.08,-8.61,3
-1.75,-9.31,22.64,6.06,-10.41,3
-5.4,-17.19,11.04,3.68,-11.42,3
-1.61,-24.68,-19.94,1.38,-10.3,3
13.59,-24.99,-51.1,5.49,-8.17,3
16.82,-2.48,-53.47,2.78,-5.47,3
8.07,14.11,-47.44,0.88,-6.44,3
-5.83,33.51,-20.9,0.99,-6.67,3
-16.03,36.57,7.94,3.93,-9.7,3
-13.73,24.46,11.58,3.38,-7.03,3
12.02,10.59,15.02,0.29,-9.22,3
38.82,-1.63,1.83,2.94,-2.22,3
40.71,11.64,-14.87,2.87,-8.29,3
27.79,22.11,-17.45,2.17,67.43,3
3.06,32.42,-17.15,2.46,152.89,3
-17.05,36.47,-3.33,1.16,113.86,3
-31.33,33.21,4.57,1.94,50.15,3
-30.63,24.77,12.98,2.97,-19.88,3
-13.69,12.05,5.43,1.58,-22.61,3
11.87,18.39,-14.7,0.7,6.75,3
20.72,21.9,-22.21,1.62,-10.86,3
25.08,27.03,-24.95,1.71,-14.39,3
31.86,24.61,-2.47,0.2,3.98,3
27.85,12.53,19.8,0.37,-11.4,3
27.14,4.87,32.32,1.39,-16.32,3
32.53,-7.87,32.06,0.05,-0.88,3
36.41,0.26,-3.07,0.28,-4.94,3
30.3,14.99,-31.88,0.57,-14.24,3
20.76,17.95,-48.85,-0.58,-10.03,3
5.44,14.3,-43.52,-0.21,-5.81,3
-6.88,9.07,1.45,-0.02,-5.84,3
-6.62,-1.6,36.82,-0.98,-6.31,3
0.63,2.09,67.96,-0.7,-4.51,3
1.53,9.81,55.09,-0.13,-6.77,3
7.57,9.0,16.35,-0.7,-7.64,3
13.24,18.95,-19.69,-0.6,-3.64,3
4.94,11.48,-48.14,-0.24,-4.27,3
5.25,2.54,-41.87,-0.25,-5.12,3
9.88,0.19,-22.22,0.0,-4.11,3
4.04,-2.97,11.13,0.02,-5.54,3
-5.67,6.35,31.28,-0.36,-7.6,3
-4.45,15.83,25.33,-0.29,-5.13,3
-4.11,18.59,21.67,-0.22,-3.24,3
-6.84,27.32,-5.61,-0.32,-1.45,3
-15.2,35.97,-20.2,-0.23,1.81,3
-13.44,26.86,-20.71,0.04,-2.13,3
-15.72,19.39,-18.24,-0.46,-6.08,3
-22.1,14.08,9.81,-0.47,-3.84,3
-22.83,14.18,24.63,-0.4,-5.75,3
-22.35,9.86,20.4,-0.82,-4.7,3
-30.28,0.26,13.28,-0.76,-3.64,3
-44.79,-11.78,-10.25,-0.23,-7.28,3
-41.07,-31.76,-18.75,-0.68,-5.18,3
-28.4,-40.86,-12.01,-0.63,0.32,3
-21.94,-58.41,-2.05,-0.55,-1.57,3
-7.79,-67.36,9.99,-0.79,-3.21,3
7.4,-61.39,3.32,-0.94,-2.82,3
18.74,-48.34,-2.35,-0.76,-3.5,3
26.15,-32.53,-10.54,-0.79,-1.78,3
30.64,-30.25,-18.7,-0.84,-1.06,3
27.07,-35.44,3.49,-0.96,-1.8,3
20.97,-40.69,13.37,-0.74,-2.02,3
11.09,-46.75,16.29,-0.64,-1.73,3
3.84,-41.8,16.98,-0.79,-2.13,3
-3.12,-33.03,-3.4,-0.71,-0.5,3
-6.03,-30.99,-5.81,-0.68,7.49,3
-4.99,-40.44,-15.52,-0.6,15.9,3
-8.98,-52.43,-7.74,-0.87,15.24,3
-22.56,-39.42,18.36,-0.75,11.79,3
-38.51,-20.8,28.87,-0.19,14.83,3
-51.09,-15.31,56.54,-0.32,15.81,3
-64.57,-17.44,51.88,-0.31,6.33,3
-50.6,-32.2,31.37,-0.04,-1.95,3
-16.89,-52.4,-0.05,-0.12,-2.08,3
-4.71,-61.83,-46.72,-0.03,-2.06,3
-17.42,-45.12,-56.29,0.06,-3.14,3
-40.31,-28.1,-50.59,0.26,-1.6,3
-49.44,-17.41,-9.37,0.26,-0.28,3
-64.06,-16.06,38.14,0.36,-1.69,3
-60.2,-30.1,62.5,0.32,-1.76,3
-30.67,-40.32,75.74,0.28,-1.06,3
-4.67,-39.32,43.1,0.5,-1.15,3
3.64,-24.78,-3.15,0.36,-1.11,3
8.41,-11.16,-42.66,0.0,-0.44,3
14.37,-10.61,-61.61,0.17,-1.48,3
13.26,-10.14,-40.14,0.07,-1.77,3
2.41,-6.2,-4.4,0.03,-2.15,3
-1.73,-25.66,31.71,-0.13,-2.71,3
-10.41,-35.15,44.19,-0.3,-2.43,3
-23.93,-30.78,37.86,-0.36,-1.78,3
-29.9,-28.48,13.35,-0.32,-2.65,3
-28.91,-25.42,-18.78,-0.62,-4.49,3
-19.27,-21.38,-22.35,-0.27,-4.24,3
-16.26,-18.9,-27.89,-0.62,-3.21,3
-12.7,-20.17,-25.08,0.04,-3.95,3
-8.21,-14.3,-12.51,-0.95,-3.81,3
-5.01,-2.9,-6.92,0.53,-3.36,3
-1.56,3.09,3.42,-0.95,-4.38,3
14.18,13.65,-2.39,0.46,-5.59,3
24.9,30.37,1.37,-1.66,-5.25,3
32.31,33.09,-4.17,1.1,-5.94,3
43.04,39.67,-16.8,-2.75,-5.67,3
43.39,43.39,-15.83,-38.55,-5.15,3
24.11,51.71,-23.13,44.29,-5.35,3
7.01,45.11,-15.55,-18.34,-4.57,3
6.52,31.42,-6.66,-18.32,-4.52,3
7.72,35.15,-3.62,20.67,-5.23,3
7.56,24.99,3.06,-14.31,-5.45,3
10.95,23.21,-2.06,8.69,-5.32,3
12.73,27.6,-6.69,1.39,-5.07,3
1.77,33.01,-9.19,-13.78,-4.42,3
-9.43,24.64,-14.99,7.49,-4.22,3
-12.15,12.75,-13.39,5.29,-3.89,3
-13.46,0.19,-18.91,-6.33,-3.82,3
-5.39,-7.44,-10.52,-2.71,-3.9,3
4.99,4.41,1.95,2.74,-3.11,3
24.67,19.02,4.22,4.1,-1.26,3
28.17,32.22,13.66,-6.74,3.13,3
27.63,26.71,7.42,4.61,8.06,3
21.98,13.95,0.05,-6.65,15.36,3
9.04,-4.04,-11.08,14.84,21.76,3
6.78,-12.8,-28.72,-55.47,23.0,3
16.83,-2.55,-29.79,10.55,20.43,3
38.72,15.89,-26.64,19.51,24.65,3
49.71,39.0,-5.67,-36.86,34.78,3
32.68,58.56,19.38,22.45,33.23,3
-0.13,54.78,27.57,-9.22,18.74,3
-30.95,54.68,27.14,3.88,5.33,3
-45.04,47.37,4.94,7.7,0.66,3
-28.22,50.36,-21.57,-10.92,0.93,3
-7.45,65.09,-44.7,0.93,1.14,3
6.08,65.51,-51.65,8.84,4.71,3
4.91,66.63,-33.48,-1.02,7.93,3
-6.93,46.43,-15.64,-5.46,7.37,3
-27.35,38.43,11.11,0.65,5.31,3
-41.75,33.06,27.9,5.91,2.56,3
-52.51,32.31,22.52,-3.01,1.46,3
-45.6,32.55,15.51,-1.82,2.89,3
-24.24,13.59,-4.92,2.03,5.83,3
-6.38,-4.04,-11.39,0.14,8.56,3
17.31,-31.48,-11.63,0.69,10.48,3
27.79,-40.0,-14.41,-0.71,11.09,3
38.01,-47.07,0.24,-0.72,8.0,3
29.66,-43.3,-9.59,2.11,5.99,3
27.3,-37.35,-14.36,-0.35,12.58,3
28.42,-24.13,-10.21,-1.5,23.1,3
22.61,-24.11,-11.34,0.74,32.7,3
26.85,-34.62,3.46,0.23,43.68,3
35.87,-41.6,3.45,-0.32,56.07,3
39.37,-52.85,2.33,-0.25,59.09,3
24.6,-41.65,0.97,0.31,43.32,3
4.72,-19.93,1.6,0.23,37.36,3
-15.73,12.3,13.61,0.18,49.21,3
-16.84,28.28,9.2,0.01,49.45,3
-5.69,38.97,15.36,-0.35,19.32,3
14.04,38.8,6.18,0.24,-2.16,3
19.09,22.76,-6.19,-0.38,-0.05,3
19.27,18.55,0.25,-0.36,-2.04,3
14.33,9.56,-4.19,0.28,-2.18,3
4.0,9.84,8.49,-0.12,-0.55,3
-8.49,2.98,2.09,0.05,-1.08,3
-23.84,-2.01,-0.55,0.09,-3.55,3
-27.25,-6.12,2.32,0.14,-2.53,3
-16.27,-14.81,-9.25,0.23,-2.06,3
5.93,-9.23,-3.0,0.63,-4.19,3
40.82,-10.06,-4.78,0.54,-4.04,3
67.15,-10.95,-8.08,-0.13,-2.44,3
78.3,-19.66,-10.97,0.89,-3.34,3
70.99,-22.31,-10.31,0.76,-4.2,3
54.55,-16.75,-2.07,0.48,-3.79,3
51.94,-9.88,-2.72,0.8,-4.15,3
42.42,16.82,10.71,0.92,-4.42,3
37.21,34.49,29.58,0.78,-4.33,3
35.16,33.12,43.59,0.93,-4.98,3
30.3,16.15,53.06,0.29,-5.79,3
17.93,-3.61,46.53,1.1,-5.15,3
0.59,-17.91,35.65,1.31,-4.08,3
