AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-27.48,-37.92,10.96,3.13,-6.24,2
-18.93,-40.98,-8.96,4.19,-6.13,2
-9.94,-45.16,-11.58,7.52,-5.13,2
-7.28,-48.17,-22.12,7.42,-6.06,2
-17.42,-49.43,-12.98,1.39,-6.89,2
-18.35,-49.49,3.32,-3.82,-7.99,2
-8.61,-47.77,14.05,-1.38,-5.55,2
1.63,-49.17,29.46,0.93,-4.18,2
4.88,-51.01,20.75,-0.61,-5.85,2
4.75,-55.77,7.35,-2.37,-7.93,2
4.06,-51.41,-13.65,-5.71,-7.03,2
6.83,-42.32,-26.43,-1.7,-5.53,2
15.67,-25.9,-28.92,1.7,-7.58,2
22.79,-4.46,-28.81,-1.29,-9.75,2
20.59,7.93,-8.17,-0.11,-12.34,2
6.67,11.24,2.97,7.28,-12.05,2
-13.08,3.07,14.83,2.57,-11.12,2
-26.7,-1.79,21.96,3.85,-11.03,2
-25.5,-7.88,12.52,5.23,-11.42,2
-14.17,-8.27,8.77,2.37,-11.71,2
-2.11,-4.92,-4.59,0.55,-11.91,2
4.4,0.87,-2.14,5.29,-10.56,2
12.97,7.16,4.26,4.09,-11.04,2
14.45,7.46,12.1,2.83,-0.1,2
9.46,8.42,15.98,1.58,-8.57,2
7.32,2.68,13.85,0.51,-17.33,2
9.66,-0.94,10.89,-8.02,-4.29,2
13.83,-0.9,0.75,-4.81,-11.9,2
20.16,7.3,1.7,5.47,-14.88,2
30.93,15.96,3.45,4.72,-10.95,2
36.63,23.63,9.19,3.83,-12.4,2
30.22,27.96,9.96,5.14,-13.37,2
23.71,20.97,4.65,1.37,-10.0,2
18.28,12.64,1.37,7.69,-11.84,2
17.68,4.49,0.73,-11.39,-13.65,2
17.2,4.98,9.32,-13.97,-10.99,2
22.79,13.06,13.1,13.16,-11.0,2
33.81,17.6,17.71,-4.74,-12.22,2
37.39,20.91,16.8,7.27,-12.3,2
38.08,20.4,10.52,0.37,-10.2,2
29.22,14.44,15.06,2.87,-10.62,2
23.11,9.91,16.1,-9.61,-7.9,2
14.75,9.28,20.98,-16.59,-11.14,2
16.92,15.95,21.39,5.57,-11.21,2
24.39,26.78,15.72,0.47,-16.62,2
32.52,36.41,19.66,6.2,-28.27,2
31.19,29.39,10.63,0.76,-19.8,2
19.86,15.77,1.54,3.65,-22.63,2
5.36,1.32,3.5,6.08,-24.21,2
-5.3,-7.08,-3.26,1.17,-18.76,2
-2.49,-4.89,1.46,2.94,-18.17,2
11.05,6.63,8.19,4.35,-17.43,2
21.35,20.51,11.99,1.85,-18.95,2
17.94,28.84,12.65,1.88,-8.91,2
1.7,27.03,-1.05,3.17,-8.03,2
-16.39,15.85,-7.31,2.61,-5.93,2
-29.82,11.24,-8.69,2.18,-6.22,2
-35.0,3.98,-11.36,1.95,-4.54,2
-25.68,4.47,3.47,1.53,-7.11,2
-20.26,10.49,2.74,1.72,40.68,2
-23.85,8.89,1.25,2.14,86.14,2
-35.72,5.85,2.92,1.52,21.53,2
-43.02,1.7,-6.57,1.98,-17.98,2
-49.46,-1.31,-7.57,0.96,-13.81,2
-50.13,-4.76,-11.2,2.9,-11.86,2
-44.28,-5.27,-12.98,-0.38,-19.92,2
-28.75,-4.7,-20.23,5.25,-26.37,2
-13.77,-3.64,-15.25,-17.64,-2.76,2
-5.45,-0.14,-17.91,9.91,-6.44,2
-3.42,0.45,-19.69,3.83,-7.98,2
-8.45,-3.34,-15.21,-8.57,0.99,2
-12.49,-7.85,-24.9,9.75,-4.69,2
-11.61,-12.88,-8.67,-5.38,-9.08,2
-14.78,-26.76,0.52,5.86,-1.91,2
-23.91,-37.79,3.53,-5.52,-1.72,2
-30.3,-40.23,7.3,-6.5,-5.67,2
-30.23,-37.85,-16.23,9.23,-1.03,2
-22.36,-27.57,-14.42,-5.09,11.84,2
-21.83,-20.38,-31.32,2.17,56.48,2
-27.26,-21.01,-28.41,-0.53,57.71,2
-42.4,-25.83,-9.27,1.02,19.58,2
-49.98,-29.89,-8.41,4.27,-5.96,2
-41.61,-37.21,9.72,-2.43,-2.39,2
-20.35,-42.12,-4.3,1.21,-0.01,2
-9.56,-32.76,-11.09,3.09,-4.48,2
-7.16,-18.58,-21.83,0.21,-0.65,2
-17.07,-12.34,-34.64,-0.04,-1.68,2
-28.02,-21.04,-12.46,0.58,-3.68,2
-32.78,-29.02,0.75,2.03,0.68,2
-37.03,-30.53,24.42,0.92,1.46,2
-29.28,-36.72,36.31,0.19,-1.79,2
-13.86,-37.08,26.57,1.54,0.41,2
0.1,-30.88,10.36,1.52,11.92,2
9.58,-23.13,-8.35,1.6,40.97,2
12.77,-17.9,-20.77,0.62,74.63,2
12.19,-13.64,-19.87,0.73,43.82,2
2.29,-18.2,-10.61,1.64,-8.6,2
-7.84,-30.29,10.33,0.89,-9.84,2
-15.81,-31.7,15.9,0.45,2.26,2
-23.13,-30.64,21.08,1.69,-2.65,2
-21.39,-23.19,15.18,1.04,-5.97,2
-10.45,-15.1,-12.1,1.69,0.53,2
11.73,-6.76,-3.48,0.34,-5.59,2
22.58,-11.26,-15.5,2.3,-5.29,2
24.9,-15.88,7.22,-4.81,1.82,2
14.24,-8.16,30.3,-16.57,-3.88,2
-3.02,-7.48,23.53,-3.62,-10.87,2
-8.47,-2.26,28.95,-0.77,-5.65,2
-1.72,1.6,4.82,2.25,-2.06,2
12.17,3.65,0.05,1.67,-5.99,2
24.96,0.51,-3.6,1.14,-6.25,2
30.37,-5.01,-8.13,2.51,-5.5,2
27.64,-1.63,19.11,0.48,-6.46,2
30.42,8.96,13.85,1.12,-6.07,2
35.65,20.03,23.6,1.9,-5.59,2
37.73,30.2,13.63,1.26,-6.5,2
28.85,35.43,-0.21,1.06,-6.39,2
18.37,34.75,0.89,1.72,-6.16,2
14.28,31.62,-15.43,1.46,-7.48,2
7.94,32.08,3.0,1.11,-8.37,2
5.76,27.82,8.7,0.57,-7.17,2
9.32,26.08,12.84,1.88,-6.21,2
20.34,29.97,35.29,0.6,-5.7,2
25.37,25.51,16.58,2.42,-6.3,2
29.24,21.76,22.89,-2.14,-6.44,2
31.85,14.54,8.75,-10.56,-5.35,2
28.2,7.68,-2.9,-5.89,-3.52,2
21.24,-7.91,1.48,-11.4,-3.71,2
22.74,-13.08,-2.97,-4.56,-16.04,2
31.45,-10.32,16.19,-4.93,-18.84,2
40.89,-8.84,11.83,-3.78,-18.72,2
44.4,2.34,23.42,2.72,-4.99,2
34.11,7.5,19.27,-12.58,-3.92,2
16.78,10.64,-10.34,-3.2,-5.97,2
-1.06,13.95,-4.38,-1.14,-4.91,2
-15.63,12.73,-17.53,-0.82,-4.69,2
-19.31,12.24,-12.91,-2.12,-4.48,2
-15.35,18.58,3.48,-41.77,-2.45,2
-4.18,25.71,8.66,3.17,-2.34,2
3.74,29.43,26.95,-6.39,-2.16,2
8.61,26.84,-1.08,-6.08,-3.09,2
5.18,21.07,-3.02,1.55,23.85,2
-4.68,9.29,-8.41,-4.59,74.94,2
-11.8,2.74,-21.4,4.61,68.57,2
-12.17,1.26,5.43,-0.34,8.13,2
-2.7,9.51,0.21,-4.25,-12.93,2
2.0,22.8,23.47,4.23,1.16,2
1.03,26.82,16.8,-18.05,2.77,2
-10.19,23.7,-5.67,-35.41,-2.83,2
-25.79,7.93,-10.15,-19.83,1.76,2
-35.68,-8.66,-51.41,-19.37,1.06,2
-39.38,-17.33,-41.46,-5.49,-3.82,2
-29.67,-14.7,-36.29,-14.74,1.81,2
-21.69,-7.91,-15.63,-23.32,3.68,2
-17.07,-8.17,18.63,-9.47,-1.3,2
-11.59,-6.91,17.91,-1.6,-0.23,2
-7.9,-14.0,24.8,-16.07,3.17,2
-3.63,-17.36,0.49,-9.12,0.37,2
2.75,-20.8,-29.18,5.1,-1.87,2
-1.74,-26.81,-39.36,-10.46,-1.21,2
-16.98,-25.93,-53.36,-6.98,-1.97,2
-36.72,-25.53,-29.86,0.4,-1.58,2
-51.66,-12.48,-12.68,-1.46,-0.22,2
-53.96,-1.77,16.08,1.01,-0.39,2
-47.13,6.72,47.6,-2.18,-1.01,2
-36.09,10.77,15.52,-0.16,-0.18,2
-28.59,10.28,-2.61,3.07,-1.54,2
-24.91,5.95,-29.66,-3.03,-3.8,2
-20.42,-13.86,-66.86,-1.5,-3.05,2
-15.23,-16.81,-48.11,0.93,-2.16,2
-11.17,-13.27,-35.5,0.1,-2.13,2
-9.4,-10.5,0.08,-1.02,-2.59,2
-8.17,-8.07,24.44,-0.81,-2.58,2
-8.04,-12.34,19.24,0.76,-2.79,2
-13.31,-11.09,26.97,-6.74,-3.14,2
-8.33,-19.19,-10.19,-4.45,-2.27,2
1.88,-17.29,-27.96,1.08,-0.41,2
9.11,-16.51,-26.91,1.37,-2.71,2
8.65,-23.95,-40.03,-0.17,7.52,2
9.87,-24.17,-5.02,-2.86,35.24,2
6.3,-27.72,19.77,-3.97,57.96,2
-6.43,-22.63,38.25,-1.35,18.92,2
-13.56,-16.15,48.26,-0.46,-15.3,2
-8.23,-4.31,30.02,-2.33,-5.23,2
-3.39,0.69,24.23,-3.37,5.72,2
3.04,-7.22,-14.16,0.53,-0.1,2
12.46,-15.13,-25.58,-27.69,-1.21,2
18.64,-28.96,-22.8,-10.8,6.29,2
21.79,-33.38,-24.15,0.33,-2.21,2
17.9,-29.69,6.33,-10.27,-0.86,2
10.44,-17.5,15.88,-14.42,8.0,2
2.52,-3.73,33.1,-9.15,-2.37,2
5.03,2.35,37.53,-8.45,-4.76,2
14.71,3.95,26.34,-11.87,4.63,2
22.48,0.62,13.97,-2.76,4.77,2
31.35,3.82,-4.88,-1.1,-4.86,2
35.0,17.45,-6.02,0.59,-3.19,2
30.48,32.14,-10.91,-1.29,-0.22,2
18.9,39.61,16.31,-0.84,15.41,2
10.41,35.07,27.16,0.65,11.01,2
8.98,25.93,34.82,-1.28,-1.03,2
12.52,18.05,40.87,-0.91,-3.96,2
12.18,19.97,17.38,1.27,-5.59,2
7.98,25.0,21.69,1.0,1.24,2
4.88,31.37,2.81,-1.82,-2.87,2
0.4,31.51,0.36,-0.48,-3.73,2
5.03,18.9,9.67,0.16,-1.36,2
26.32,6.77,0.44,-0.46,-0.33,2
43.91,-7.53,20.45,0.33,-1.88,2
45.67,-6.58,5.01,0.02,57.06,2
36.86,-1.7,-0.67,0.43,127.28,2
20.44,-0.32,-5.93,0.81,84.74,2
11.07,-1.85,-16.45,-0.22,3.2,2
12.29,-10.0,0.78,0.73,-11.44,2
27.17,-22.19,-0.56,1.88,5.09,2
48.35,-28.76,-1.73,1.66,-1.25,2
53.45,-23.89,-7.16,1.0,-2.65,2
39.2,-23.72,-10.7,1.25,4.02,2
21.05,-12.33,-6.49,1.39,-2.99,2
4.8,-8.24,-6.59,1.34,-5.71,2
-5.19,0.41,3.38,1.45,9.25,2
-8.92,2.62,17.17,1.49,6.13,2
-6.41,3.68,20.75,1.44,-5.75,2
-11.18,1.36,8.33,1.27,2.93,2
-12.86,-8.77,-3.03,0.77,4.76,2
-23.67,-11.18,-21.42,1.23,19.23,2
-29.33,-22.82,-33.57,1.54,22.6,2
-37.85,-16.04,-30.71,1.61,5.07,2
-34.4,-11.81,-23.91,1.36,2.31,2
-23.93,-4.56,1.2,1.44,17.0,2
-23.73,-1.38,20.68,1.9,51.53,2
-19.91,-0.38,10.13,1.73,49.36,2
-20.42,7.3,0.68,1.64,34.32,2
-19.82,7.63,-30.84,1.34,13.73,2
-24.59,14.38,-43.11,2.02,-5.1,2
-12.43,10.41,-44.93,1.53,-2.88,2
3.06,13.04,-33.15,2.36,0.81,2
13.55,21.09,-5.96,1.9,-1.35,2
4.66,24.31,-7.43,1.39,-7.11,2
-0.03,26.66,13.18,1.45,-2.37,2
-12.51,20.5,-1.6,1.41,1.45,2
-32.98,17.08,-19.01,1.63,-1.31,2
-37.57,10.16,-21.99,1.41,-5.04,2
-33.21,2.97,-30.89,1.2,-2.84,2
-33.78,-5.48,-18.61,1.03,-2.32,2
-34.47,-17.81,-19.94,1.29,-0.4,2
-25.96,-24.93,-13.59,1.15,-1.48,2
-17.44,-27.52,-12.2,1.29,-2.3,2
-13.78,-23.36,-15.07,1.41,-6.81,2
-11.46,-18.44,-13.83,1.18,38.52,2
1.72,-12.35,-23.19,1.03,42.86,2
5.13,-6.4,-28.13,1.21,-4.62,2
2.66,-9.91,-43.46,1.7,-2.89,2
2.2,-15.64,-36.08,0.75,-6.18,2
4.89,-16.71,-28.39,2.5,-4.23,2
13.8,-10.84,-13.72,17.74,-0.98,2
23.12,-3.02,8.13,5.1,-2.78,2
31.49,3.86,13.81,-6.53,47.23,2
27.45,19.22,15.48,4.85,89.66,2
12.26,29.61,-2.67,0.38,23.1,2
-2.34,42.47,-7.96,0.65,-15.87,2
-12.6,48.52,-21.19,4.43,-4.08,2
-8.62,40.87,-15.52,-1.56,6.75,2
5.42,37.59,6.28,1.82,2.53,2
13.62,33.58,17.33,2.67,-3.31,2
9.5,29.5,35.87,0.42,-4.62,2
1.39,23.9,25.95,0.21,-3.21,2
-12.83,22.8,3.49,1.32,7.7,2
-19.47,26.33,-29.16,3.11,4.29,2
-7.05,25.63,-47.19,1.01,-8.18,2
19.69,16.93,-23.65,1.28,-5.59,2
43.33,6.26,3.28,2.51,3.42,2
55.29,-3.88,36.38,1.55,2.88,2
63.83,-4.71,51.75,1.38,-4.38,2
62.55,-0.06,41.06,1.47,-6.25,2
59.8,8.72,22.14,1.94,-4.41,2
59.28,19.69,-3.05,8.52,-1.94,2
61.09,25.84,-5.79,11.35,-1.73,2
59.87,30.95,11.82,4.1,-4.6,2
53.52,29.09,29.43,2.95,-6.73,2
46.47,27.0,56.82,6.72,-4.61,2
35.87,26.06,48.38,-2.92,-4.73,2
18.28,33.54,22.66,1.65,-5.48,2
7.22,39.0,8.62,2.53,-5.05,2
3.3,40.68,-9.66,-3.25,-5.29,2
8.11,44.47,2.39,4.92,-11.93,2
8.22,40.76,21.74,3.42,-24.42,2
5.92,37.6,35.71,2.28,-13.12,2
7.63,32.26,37.36,2.02,-4.47,2
9.57,29.87,22.36,2.19,-2.67,2
16.77,25.0,22.07,0.39,-4.03,2
32.93,22.93,7.48,-0.56,-7.09,2
42.81,19.49,22.49,7.82,-6.87,2
41.19,4.67,25.26,3.01,-5.66,2
32.51,-10.2,21.33,-3.22,-17.27,2
26.77,-21.78,39.23,3.92,-27.18,2
27.88,-16.2,9.88,0.38,-11.62,2
36.88,-2.74,19.8,4.94,-3.84,2
44.86,8.39,15.6,1.78,-7.52,2
43.15,7.16,7.62,-5.81,-7.97,2
35.96,-4.04,14.63,0.35,-7.16,2
25.58,-18.01,-2.86,1.78,-8.31,2
14.77,-22.05,7.02,1.69,-7.21,2
4.5,-9.45,-7.29,-0.69,-6.36,2
-1.75,-1.66,-5.15,-4.15,-9.26,2
-7.75,10.02,-0.35,1.37,-9.01,2
-14.93,14.48,-5.86,-0.2,-6.87,2
-27.08,2.61,10.72,2.87,-8.86,2
-31.37,-9.41,-2.21,4.43,-8.14,2
-32.3,-22.33,5.67,0.52,-18.52,2
-37.4,-21.78,-3.5,3.88,-26.81,2
-42.12,-19.85,-6.3,2.67,-9.86,2
-39.53,-14.55,-3.12,0.64,-5.16,2
-38.18,-9.46,-12.72,7.37,-9.92,2
-36.45,-15.51,9.08,10.58,-11.1,2
-32.14,-18.05,-3.59,-3.8,-9.06,2
-35.38,-28.15,-2.16,-9.67,-8.2,2
-44.1,-28.87,9.18,0.82,-7.66,2
-49.18,-34.78,-9.61,1.88,-8.68,2
-40.98,-33.53,-1.93,-0.61,-10.35,2
-27.0,-29.82,-19.31,4.56,-8.29,2
-11.22,-34.74,-15.6,-0.16,-5.95,2
-2.91,-36.16,-7.25,-0.72,-8.86,2
-5.98,-41.9,-19.92,7.46,-10.56,2
-16.24,-40.46,-6.74,0.7,-8.45,2
-29.61,-43.27,-24.34,-4.15,-4.94,2
-38.58,-35.92,-16.36,3.76,-9.27,2
-43.72,-30.65,-12.99,0.05,-15.69,2
-37.24,-26.68,-28.42,1.11,-8.44,2
-28.08,-24.94,-5.75,0.76,-5.65,2
-18.72,-25.25,-18.23,2.17,-7.64,2
-18.26,-19.63,-6.83,0.97,-9.19,2
-21.91,-18.47,2.73,2.78,-10.68,2
-31.44,-8.24,-14.91,-0.27,-11.12,2
-43.39,-8.33,6.18,-4.07,-8.52,2
-54.73,-12.19,-19.87,12.51,-8.76,2
-57.6,-18.39,-16.09,-6.56,-9.69,2
-45.13,-17.94,-12.15,-2.29,-10.15,2
-25.82,-12.17,-25.54,2.33,-8.96,2
-13.16,-8.64,-13.02,2.73,-9.57,2
-11.49,3.45,-29.72,6.25,-8.41,2
-17.7,4.75,-31.38,2.56,-11.22,2
-24.05,4.84,-34.76,-0.07,-22.83,2
-30.44,2.36,-20.14,0.35,-23.09,2
-27.24,7.58,-0.9,4.11,-28.8,2
-19.22,15.2,1.86,-4.75,-23.06,2
-16.88,17.59,15.5,-3.51,-22.7,2
-21.55,20.62,-3.34,-1.33,-16.91,2
-21.74,12.49,-14.36,-8.2,-8.01,2
-8.25,7.27,-14.87,-1.23,-11.61,2
7.1,5.15,-9.65,-2.09,-8.64,2
18.1,13.55,-1.42,-2.98,-6.69,2
22.43,18.36,-0.64,-3.92,-6.32,2
18.99,24.53,1.65,-9.3,-9.53,2
6.32,24.14,-8.2,-3.13,-9.27,2
-1.4,17.06,-7.04,-1.07,-8.36,2
2.17,16.03,-10.57,-7.04,-6.36,2
11.78,13.67,0.33,-3.4,-9.11,2
27.43,18.73,9.35,-1.77,-21.81,2
39.29,20.24,3.5,1.53,-21.51,2
41.03,24.2,8.4,6.52,-27.18,2
21.63,25.06,1.67,3.93,-12.63,2
0.96,20.52,0.93,2.99,-4.95,2
-16.4,17.37,0.16,7.08,-9.27,2
-23.28,16.42,7.62,-18.06,-7.25,2
-14.95,23.4,18.69,3.07,-6.54,2
12.27,30.6,38.91,4.76,-6.61,2
40.17,39.01,44.23,-4.04,-8.04,2
50.01,39.64,24.14,8.35,-8.85,2
42.92,34.36,24.37,-4.55,-7.33,2
27.65,28.37,4.58,0.43,-6.13,2
9.77,34.75,10.7,-0.47,-3.82,2
-2.83,49.04,19.09,-1.37,-19.06,2
3.44,59.6,9.45,-12.39,-20.25,2
23.36,60.43,34.53,-24.25,-14.28,2
37.89,41.15,18.96,-21.56,-22.55,2
42.08,18.31,21.72,-14.69,-15.5,2
45.24,0.84,19.52,0.77,-11.09,2
37.3,0.26,4.33,0.08,-9.11,2
17.56,8.29,30.27,-2.13,-12.49,2
-2.41,14.69,10.57,-0.14,-18.87,2
-16.06,10.62,26.04,-1.4,-14.04,2
-14.45,0.3,28.57,-0.24,-12.97,2
2.85,-18.7,16.79,-1.12,-16.31,2
31.43,-32.16,21.47,2.05,-19.68,2
46.28,-34.52,9.88,-22.22,-16.16,2
38.93,-37.51,15.42,-3.43,-12.66,2
17.28,-39.03,8.6,-2.63,-5.54,2
-9.36,-42.81,12.19,-3.36,-6.49,2
-25.61,-41.09,12.85,-6.31,-2.17,2
-22.76,-34.35,4.61,-20.07,9.15,2
-7.37,-25.91,10.23,-21.03,0.73,2
1.21,-26.04,-14.87,-33.75,-4.06,2
2.29,-30.22,-9.46,-9.0,-3.95,2
-2.87,-32.06,-33.11,-3.29,-0.91,2
-11.8,-32.15,-5.19,2.47,-1.91,2
-16.6,-23.15,34.35,-2.28,-4.01,2
-12.86,-11.11,16.29,-1.91,-0.77,2
-0.99,0.97,43.68,1.81,0.32,2
0.1,5.35,-12.21,-1.08,-3.99,2
-8.38,0.43,-48.74,-3.28,17.18,2
-22.3,-6.05,-53.61,-18.44,31.43,2
-33.85,-22.84,-57.69,3.85,24.86,2
-36.82,-40.11,7.89,-2.63,-2.18,2
-26.8,-54.13,-8.81,-2.94,-8.78,2
-14.52,-53.73,12.03,5.02,0.07,2
-13.06,-44.68,0.94,-0.64,-1.31,2
-17.33,-33.03,-40.04,3.87,-4.63,2
-27.08,-18.45,-25.45,-0.14,-4.96,2
-36.89,-18.78,-75.3,-1.02,-5.3,2
-36.47,-23.51,-20.05,2.87,-4.11,2
-22.04,-34.93,5.74,3.07,-8.59,2
-9.55,-47.71,-3.33,-1.51,-4.76,2
-7.95,-54.18,44.22,1.26,-6.59,2
-12.17,-57.25,-17.01,3.92,5.44,2
-20.98,-47.37,5.28,1.36,12.54,2
-35.03,-43.22,-12.91,1.08,5.16,2
-46.05,-37.21,-38.07,2.17,-6.27,2
-44.41,-33.11,-16.03,3.37,-10.73,2
-33.14,-34.77,-61.92,1.96,-6.5,2
-18.05,-33.91,-14.47,3.38,-8.07,2
-4.8,-29.68,-14.0,3.35,-23.54,2
6.29,-14.17,-19.33,5.39,-29.19,2
6.57,-6.5,21.98,1.73,-29.68,2
-0.65,0.08,-20.54,-0.61,-26.57,2
-8.07,7.33,-4.22,5.3,-22.4,2
-11.3,15.14,-13.21,-8.58,-10.12,2
-13.81,25.11,-19.4,-4.64,-8.26,2
-7.21,30.61,-3.83,-3.45,-7.87,2
2.59,34.45,-18.04,-4.13,-5.58,2
14.55,27.84,3.11,-6.62,-7.29,2
21.44,19.39,-11.92,-3.37,-9.05,2
23.64,12.13,5.0,3.96,-8.23,2
17.28,12.44,11.38,3.74,-5.04,2
6.76,25.47,-17.84,4.35,-2.96,2
3.06,44.97,3.54,3.59,12.86,2
5.03,56.23,-42.22,2.07,11.99,2
7.55,52.64,-2.08,3.37,-0.31,2
12.21,42.93,32.31,-7.06,0.46,2
15.99,33.72,21.03,-20.3,-4.33,2
19.17,28.58,43.03,-9.8,-3.21,2
17.13,32.67,-13.97,-20.54,-1.02,2
9.78,40.13,-15.14,-16.48,2.46,2
4.93,44.47,-16.49,6.76,20.57,2
-1.9,42.85,-25.98,-1.53,30.78,2
-4.7,37.24,18.39,4.08,13.69,2
4.74,32.16,6.95,2.89,-6.53,2
24.22,32.63,27.88,1.8,-7.46,2
33.13,38.39,11.64,4.27,-0.38,2
30.03,47.26,1.23,1.26,-12.88,2
29.7,52.28,7.8,2.84,-17.63,2
31.99,49.21,2.01,3.41,-15.52,2
32.52,43.28,26.69,1.97,-19.86,2
27.94,36.42,5.74,0.21,-16.21,2
17.16,31.05,5.29,-4.09,-16.81,2
2.38,31.81,4.12,3.48,-16.99,2
2.84,35.91,-1.25,-0.15,-9.88,2
20.15,41.49,23.3,1.21,-1.22,2
46.01,38.89,19.3,2.7,-1.73,2
57.94,29.66,34.73,0.58,-0.28,2
53.64,24.04,15.36,2.71,45.93,2
28.11,10.02,-0.03,0.82,62.47,2
-2.22,5.64,-7.0,1.32,14.33,2
-14.79,7.0,-12.74,2.61,-9.26,2
-11.41,11.94,10.7,1.1,-9.47,2
2.55,18.6,17.78,1.14,-3.07,2
20.17,18.14,54.49,1.95,-3.64,2
34.51,18.22,42.02,2.38,-0.91,2
30.18,10.36,29.46,1.67,16.48,2
0.34,-0.59,9.94,1.6,43.88,2
-27.02,-11.43,-27.05,2.03,78.07,2
-34.67,-10.41,-8.29,1.51,63.51,2
-33.49,-13.24,-9.54,1.27,32.7,2
-20.7,-10.56,41.51,1.57,9.61,2
-4.61,-12.44,61.97,1.39,5.97,2
6.85,-17.52,46.34,1.91,9.28,2
-4.91,-18.79,14.88,1.74,8.36,2
-12.24,-28.28,-23.44,1.68,4.36,2
-10.38,-33.43,-34.61,1.73,1.5,2
-11.74,-40.49,-36.63,1.37,6.84,2
-20.77,-45.58,-0.45,1.23,10.58,2
-23.68,-57.58,24.11,1.53,4.71,2
-17.0,-56.49,51.96,1.68,-12.4,2
-11.75,-48.37,35.15,1.45,-2.24,2
0.82,-45.93,-18.73,1.82,-2.45,2
3.54,-43.23,-35.47,1.53,0.28,2
-8.29,-47.33,-60.21,2.16,-7.08,2
-33.18,-54.36,-19.07,1.22,76.05,2
-48.52,-60.25,14.7,2.1,224.91,2
-45.25,-58.2,34.44,-2.54,138.36,2
-32.18,-52.73,38.5,2.34,-29.24,2
-14.19,-46.67,-6.44,-0.83,-48.64,2
0.43,-46.33,-12.41,-2.45,20.37,2
3.05,-48.1,-48.36,2.91,1.33,2
-8.55,-48.16,-32.78,0.95,-1.13,2
-19.03,-46.7,-11.82,0.85,9.11,2
-27.03,-37.13,2.61,1.88,-30.58,2
-35.69,-33.87,22.95,-0.65,-12.49,2
-35.28,-39.81,-4.15,0.39,21.03,2
-28.01,-53.93,-24.74,2.31,7.17,2
-20.17,-64.09,-63.66,1.06,-26.11,2
-17.28,-65.81,-74.77,0.64,-18.67,2
-17.03,-59.29,-39.76,1.24,0.6,2
-21.1,-41.85,-12.68,1.82,1.98,2
-34.29,-31.08,51.96,1.11,-11.88,2
-30.34,-25.34,41.43,0.75,-18.34,2
-17.72,-23.11,21.58,1.69,-11.96,2
-3.34,-32.26,-15.5,1.63,-3.6,2
1.44,-44.58,-75.72,1.46,-7.7,2
-0.27,-51.51,-56.05,1.14,-17.2,2
-9.77,-42.15,-51.51,1.34,-15.7,2
-29.8,-23.15,6.35,1.66,-8.2,2
-36.38,-7.94,42.92,1.23,-8.52,2
-25.41,2.95,35.06,0.84,-15.11,2
-3.21,1.16,41.44,0.9,-16.6,2
19.5,-4.83,-8.91,0.93,-12.14,2
35.53,-10.02,-23.02,0.53,-7.54,2
38.27,-13.93,-46.0,0.71,-7.62,2
27.14,-14.72,-48.47,1.3,-11.63,2
8.78,-8.0,-19.76,1.42,-12.0,2
1.48,9.79,-29.25,1.51,-9.14,2
5.93,26.87,19.45,1.37,-6.41,2
22.29,41.89,20.94,1.05,-5.96,2
40.34,49.38,19.25,1.31,-7.59,2
48.71,45.4,33.96,0.83,-7.27,2
45.39,41.2,5.13,0.74,-6.55,2
32.07,38.58,6.12,0.92,-4.32,2
19.63,44.4,-23.12,0.59,-6.25,2
10.31,52.71,-18.93,0.47,-7.65,2
7.8,65.83,-0.45,0.71,-3.77,2
5.35,77.18,3.13,1.03,-6.69,2
3.47,77.41,38.96,1.05,-8.5,2
5.58,74.12,47.41,0.64,-6.55,2
16.93,65.99,34.3,0.94,-5.73,2
29.78,57.7,39.62,1.22,-3.86,2
32.56,51.35,-17.55,0.87,-4.37,2
35.83,46.25,-31.53,1.01,-7.01,2
32.26,46.8,-40.6,1.02,-7.34,2
25.22,41.55,-27.99,1.24,-7.97,2
17.79,35.25,19.71,0.89,-5.96,2
23.87,36.21,34.05,1.0,-3.87,2
32.22,28.74,56.2,0.94,-6.86,2
35.75,20.95,43.82,1.23,-9.27,2
41.35,25.99,5.69,0.84,-6.24,2
41.72,28.46,-13.97,2.39,-4.64,2
34.64,31.59,-50.16,-0.14,-4.14,2
20.09,33.31,-35.17,4.11,-4.38,2
11.5,27.86,-2.06,-29.89,-1.09,2
7.33,20.5,38.23,-2.74,2.42,2
-0.91,17.36,63.16,2.63,6.2,2
-9.25,16.78,50.1,-4.87,18.4,2
-12.54,19.03,16.84,6.25,7.36,2
-10.12,17.39,-37.14,-2.89,3.62,2
-6.54,12.17,-43.54,3.69,1.8,2
2.47,-1.95,-54.91,0.91,-1.94,2
10.86,-8.04,-29.88,-1.94,1.84,2
-6.73,-6.85,9.53,2.11,1.95,2
-21.74,1.27,32.24,1.43,8.51,2
-28.79,15.47,61.34,-0.29,31.03,2
-33.13,23.97,38.27,-2.22,37.0,2
-32.63,31.8,19.16,2.05,25.13,2
-20.25,25.74,-18.86,0.89,12.27,2
-6.98,20.25,-36.87,1.63,12.39,2
-15.02,8.13,-26.77,-20.49,3.28,2
-21.34,4.45,-5.46,0.05,-10.55,2
-31.79,6.14,22.72,1.32,0.75,2
-39.55,-4.26,23.14,-2.23,2.65,2
