AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-65.58,-25.95,51.08,0.66,-1.35,4
-63.78,-8.16,17.41,0.67,-4.64,4
-40.9,0.39,-5.08,0.55,-5.43,4
-12.48,-3.77,-9.59,0.53,34.26,4
-2.4,-3.79,-36.71,0.49,69.17,4
7.6,-6.7,2.3,0.95,35.64,4
26.53,-0.88,7.35,0.66,-15.19,4
36.71,11.69,34.89,0.78,-18.23,4
28.85,13.64,47.13,0.81,7.12,4
35.59,9.52,25.49,0.67,4.93,4
30.48,-6.96,26.84,0.76,7.61,4
16.04,-25.03,-6.77,0.57,10.07,4
14.22,-38.24,-5.15,0.89,2.52,4
24.41,-47.5,-32.53,0.93,-5.84,4
9.99,-32.55,-31.7,0.85,16.12,4
-20.42,-15.59,-1.06,0.59,19.04,4
-26.38,6.04,14.08,0.79,99.25,4
-14.41,17.82,50.02,0.53,148.96,4
11.42,21.72,42.98,0.62,87.73,4
38.21,26.18,40.13,0.55,66.5,4
52.76,21.52,17.24,0.44,13.34,4
45.18,38.21,-7.07,0.44,2.83,4
33.83,43.42,-10.86,0.18,-3.35,4
31.9,56.41,-39.8,0.41,23.68,4
42.14,67.92,-18.89,0.42,10.77,4
52.23,65.58,4.54,0.26,-6.23,4
70.4,57.11,16.21,0.3,7.62,4
102.48,32.49,22.96,0.21,11.3,4
119.58,30.66,9.33,0.0,32.6,4
128.58,32.35,-9.57,0.34,141.16,4
129.93,55.48,-43.29,0.18,104.35,4
113.77,74.56,-48.09,1.93,-10.78,4
90.63,91.91,-33.28,-0.1,-23.93,4
93.86,109.35,-14.32,0.59,2.66,4
112.11,106.15,15.33,2.14,5.58,4
118.94,114.77,16.38,1.16,-13.65,4
113.15,98.83,13.87,0.9,-1.12,4
104.95,93.83,-0.64,1.43,-4.02,4
83.17,83.88,-22.31,1.55,-12.43,4
41.79,79.77,-20.47,2.52,-3.3,4
14.01,80.61,-9.8,0.2,-4.63,4
9.77,75.28,11.72,2.61,-14.47,4
14.88,81.36,16.29,1.83,-12.68,4
21.96,64.29,-4.55,2.99,-9.11,4
37.21,52.7,-12.49,-1.95,-10.86,4
35.67,27.25,-46.42,18.46,-11.19,4
15.77,9.57,-61.35,28.72,-11.12,4
12.13,5.98,-50.07,-18.99,-14.53,4
26.88,18.25,-39.12,-1.48,-15.68,4
40.46,47.34,6.46,15.5,-14.11,4
46.46,49.1,25.86,-16.97,-13.87,4
44.5,38.52,40.24,22.54,-13.53,4
42.13,7.26,27.65,24.88,-13.53,4
41.58,-20.33,-18.45,-27.91,-14.94,4
54.26,-33.29,-36.39,13.5,-16.26,4
65.12,-24.3,-63.68,3.19,-16.65,4
59.84,1.51,-43.38,-8.74,-16.85,4
28.6,9.44,6.02,6.22,-16.65,4
-11.5,25.25,29.04,0.17,-16.37,4
-37.51,34.06,48.14,-2.14,-17.37,4
-52.02,36.16,17.04,4.34,-18.57,4
-62.41,34.56,2.66,1.87,-18.96,4
-60.46,24.33,-4.0,-0.6,-18.49,4
-50.97,18.29,-7.37,0.55,-18.25,4
-52.31,7.87,19.21,4.98,-17.72,4
-40.63,3.33,5.43,0.54,-18.75,4
-41.34,-4.26,-3.44,0.49,-20.65,4
-71.7,-8.99,-5.69,3.3,-20.38,4
-117.99,-16.02,-12.57,1.84,-20.0,4
-151.03,-21.41,7.43,0.61,-20.11,4
-152.87,-25.5,25.96,3.35,-19.56,4
-123.57,-34.45,43.64,-1.55,-18.18,4
-72.5,-35.32,40.67,5.84,-17.35,4
-26.34,-44.05,22.1,-9.68,-17.84,4
-4.59,-62.75,2.78,5.74,-18.79,4
-3.64,-80.1,-17.85,16.74,-18.67,4
-21.68,-77.61,-29.07,-15.57,-18.18,4
-46.29,-65.05,-22.17,4.88,-17.04,4
-62.68,-45.95,12.86,0.81,-16.86,4
-69.6,-29.92,49.8,-2.15,-18.06,4
-57.72,-36.04,78.22,5.47,-18.26,4
-43.2,-65.0,70.29,-4.39,-17.37,4
-41.57,-95.06,15.42,-1.92,-16.06,4
-49.44,-106.31,-9.52,4.72,-14.77,4
-52.6,-92.39,-33.54,0.04,-14.11,4
-35.79,-57.57,-22.39,-3.45,-13.51,4
-13.24,-24.16,27.76,0.44,-13.7,4
0.18,-14.6,52.99,1.49,-13.54,4
-12.89,-30.67,75.56,0.46,-12.28,4
-42.77,-49.8,48.48,-2.47,-12.01,4
-72.41,-60.12,14.27,2.79,-11.78,4
-79.76,-54.75,-13.49,-3.25,-10.95,4
-53.0,-39.29,-36.21,10.95,-11.38,4
-23.72,-13.2,-19.14,40.16,-12.3,4
-10.36,1.35,-4.42,16.12,-12.13,4
-13.75,-3.72,22.63,-7.71,-11.11,4
-34.42,-17.56,42.67,-5.67,-10.54,4
-47.28,-27.7,44.33,10.14,-10.88,4
-44.99,-31.37,42.87,-8.49,-10.87,4
-24.21,-33.27,24.06,7.04,-11.08,4
11.81,-20.55,-3.75,-1.24,-11.09,4
57.67,-17.88,-11.05,-5.1,-10.33,4
87.86,-16.66,-19.62,7.02,-8.56,4
98.64,-7.84,-9.84,29.19,-7.64,4
90.18,-2.62,0.25,23.04,-8.02,4
64.2,6.84,-0.62,-4.26,-8.57,4
49.96,12.7,7.0,1.9,-8.5,4
55.09,20.98,-13.16,2.1,-7.7,4
73.81,28.66,-11.89,-1.71,-6.78,4
90.16,38.69,-1.54,3.67,-6.04,4
91.68,53.63,-3.31,1.76,-6.21,4
77.44,74.42,26.63,-0.54,-6.56,4
47.59,84.95,12.64,2.69,-6.34,4
14.87,73.94,-3.21,-0.45,-5.12,4
-8.22,55.64,-19.87,5.78,-3.79,4
-11.3,35.31,-42.44,2.59,-3.64,4
1.59,23.48,-21.54,-2.4,-3.73,4
26.69,31.62,-12.04,3.96,-3.48,4
35.26,49.82,19.81,4.46,-2.12,4
26.03,52.48,37.87,1.87,-1.57,4
13.45,53.15,19.13,1.01,-1.84,4
14.6,36.19,-3.55,-0.4,-1.77,4
28.81,-0.11,-48.41,-0.81,-1.94,4
37.88,-17.17,-68.93,-0.06,-1.6,4
48.58,-11.06,-63.68,-0.05,-1.67,4
53.66,10.86,-42.22,-1.54,-1.2,4
44.1,39.27,-13.3,0.29,-2.32,4
43.07,52.64,1.41,1.55,-1.56,4
72.06,59.02,15.29,-0.07,-2.6,4
100.58,56.11,10.24,1.37,-0.09,4
103.15,37.17,-13.01,1.29,-3.4,4
89.65,16.59,-28.66,1.23,0.95,4
73.84,5.88,-40.35,0.71,-5.8,4
57.12,5.8,-48.35,1.19,28.34,4
53.59,18.24,-33.39,2.44,83.15,4
59.46,47.75,-22.6,2.55,22.61,4
39.44,64.87,-20.56,1.71,11.1,4
-3.5,74.33,-6.08,1.1,-3.73,4
-45.59,73.65,-7.76,2.09,-22.64,4
-71.63,45.1,0.21,2.36,-6.89,4
-82.71,10.67,15.77,2.23,-2.92,4
-66.92,-12.74,4.98,0.94,-9.08,4
-45.07,-25.37,-0.04,0.88,2.2,4
-51.75,-12.91,-16.91,1.38,-1.24,4
-66.08,9.31,-53.22,0.67,-7.68,4
-75.35,18.67,-47.77,0.67,-2.45,4
-69.89,25.92,-37.37,1.38,-1.77,4
-50.46,17.17,-1.32,0.64,-6.09,4
-16.54,-6.92,33.71,-0.28,-6.05,4
6.0,-24.95,36.36,0.1,-4.01,4
8.4,-38.7,30.84,0.01,-5.0,4
-5.87,-42.72,8.06,-0.06,-6.1,4
-27.16,-38.39,-16.95,-0.03,-6.35,4
-39.96,-17.83,-49.01,-0.07,-8.13,4
-48.39,-4.42,-42.04,-0.1,-8.48,4
-60.54,-7.09,-17.18,-0.3,-6.31,4
-73.18,-26.68,-6.63,-0.59,-6.34,4
-76.86,-63.67,33.14,-0.86,-8.44,4
-76.24,-93.02,35.47,-0.4,-8.95,4
-72.86,-112.19,35.88,-1.49,-8.48,4
-58.63,-106.53,24.0,-1.02,-8.64,4
-49.21,-92.59,-17.4,-2.45,-8.31,4
-47.94,-82.92,-19.25,0.51,-8.8,4
-62.66,-66.69,-38.61,-3.74,-9.61,4
-77.81,-62.03,-14.4,6.21,-9.13,4
-81.61,-68.08,17.05,-20.99,-8.41,4
-83.79,-80.78,32.36,26.18,-8.87,4
-76.71,-82.05,60.47,4.68,-8.95,4
-51.57,-84.63,36.79,-25.63,-8.82,4
-32.14,-85.23,31.45,15.75,-9.44,4
-38.92,-69.5,21.81,2.61,-9.55,4
-39.32,-57.0,10.34,-13.77,-8.64,4
-37.36,-47.29,24.06,6.22,-8.71,4
-52.68,-34.38,14.66,8.95,-8.27,4
-67.65,-23.48,17.8,-18.41,-8.3,4
-66.19,-18.67,12.37,8.83,-9.0,4
-64.41,-10.17,11.3,-16.03,-8.24,4
-61.35,-3.99,37.11,-19.18,-9.15,4
-33.5,5.79,37.48,-8.65,-8.0,4
-5.61,7.82,41.63,-15.76,-6.36,4
-4.89,5.54,29.5,-17.56,-7.04,4
-21.02,6.81,-4.37,-9.48,-7.76,4
-26.86,0.14,-22.67,-12.23,-6.7,4
-22.67,-6.6,-21.01,-18.65,-5.3,4
-14.66,-12.72,-14.58,-18.49,-4.99,4
-1.14,-31.79,3.96,-16.3,-5.08,4
15.38,-46.05,37.52,-17.99,-4.58,4
24.06,-44.28,50.1,-18.61,-4.53,4
28.74,-37.86,49.83,-19.21,-3.64,4
53.34,-20.45,20.26,-22.49,-2.56,4
77.66,10.89,-11.07,-19.67,-0.84,4
78.56,25.86,-30.17,-23.97,3.67,4
63.77,6.48,-23.23,-21.7,26.11,4
54.38,-3.76,1.24,-26.1,77.85,4
40.61,-5.32,21.26,-19.33,179.58,4
48.7,26.76,48.75,18.88,203.41,4
80.08,64.08,30.16,-2.6,80.6,4
90.81,78.99,15.67,-28.88,-4.79,4
75.12,82.53,-1.91,-25.32,-3.66,4
53.84,53.05,-37.96,-13.06,3.19,4
33.06,10.51,-19.9,-24.77,-2.85,4
6.63,-13.38,-4.99,-15.99,-0.44,4
4.79,0.71,6.47,-17.02,2.01,4
37.59,37.18,3.46,-23.26,-5.03,4
67.19,78.39,-27.68,-9.01,-0.89,4
70.93,98.7,-38.55,-2.67,0.47,4
68.3,92.4,-40.82,-5.78,-0.27,4
57.26,66.47,-11.57,-11.81,-7.72,4
51.52,31.01,14.65,-16.86,3.12,4
63.22,31.9,30.41,-6.87,-7.3,4
89.75,41.67,17.27,0.82,59.09,4
90.21,47.41,-11.09,2.84,152.27,4
72.2,76.23,-42.54,3.57,50.85,4
58.77,91.94,-52.69,1.59,-24.47,4
61.43,70.93,-28.83,1.59,-25.21,4
72.91,68.85,-3.23,1.95,15.8,4
60.61,59.07,30.65,2.59,0.94,4
37.75,44.42,33.84,2.13,-11.51,4
28.33,66.95,9.41,0.25,5.99,4
12.77,72.48,-10.07,2.18,-3.82,4
4.94,60.94,-44.41,1.3,-14.56,4
23.14,71.02,-40.6,-1.76,1.33,4
24.96,71.98,-46.14,0.45,3.68,4
-4.21,62.14,-11.54,0.49,-9.21,4
-26.22,42.21,29.38,-0.95,-6.5,4
-17.69,-3.12,7.2,-0.43,-1.85,4
2.33,-34.0,2.33,-0.27,-8.36,4
28.56,-44.88,-38.4,-0.26,-8.28,4
38.24,-44.13,-61.51,-1.02,-2.58,4
30.54,-29.27,-58.64,-0.51,-5.07,4
18.94,-15.83,-41.88,0.03,-7.39,4
5.8,-20.96,9.37,-0.15,-6.56,4
-3.69,-41.33,4.92,-0.14,-8.14,4
-9.53,-60.66,29.67,0.2,-8.35,4
-5.31,-79.37,8.59,-0.4,-6.79,4
-3.71,-65.12,-41.72,-0.14,-7.38,4
-7.15,-34.68,-11.3,0.02,-11.88,4
-17.59,-8.17,-14.04,-0.4,-11.4,4
-23.27,8.93,4.14,0.15,-6.58,4
-40.9,6.25,25.46,0.5,-5.08,4
-72.11,-7.01,-17.55,0.08,-5.1,4
-92.96,-15.45,-15.89,0.79,-5.9,4
-108.22,-1.81,-38.52,1.1,-8.93,4
-104.69,0.43,-11.55,1.56,-9.9,4
-80.65,8.77,46.65,1.07,-8.96,4
-48.85,15.44,44.09,1.16,-7.8,4
-41.51,-5.95,48.35,0.8,-10.12,4
-59.05,-27.37,-25.44,1.56,-13.6,4
-77.19,-37.93,-74.41,0.36,-14.4,4
-97.95,-32.68,-70.22,1.73,-14.9,4
-109.64,-22.33,-24.77,0.12,-15.31,4
-94.36,-21.43,67.52,2.85,-14.09,4
-91.2,-35.32,103.64,-1.35,-13.94,4
-89.87,-65.18,103.8,7.48,-15.41,4
-65.65,-84.69,21.97,-25.36,-16.25,4
-38.54,-103.38,-73.69,-13.35,-15.17,4
-9.55,-97.0,-96.96,-2.35,-12.18,4
-2.66,-82.55,-83.48,-15.0,-9.97,4
-15.9,-64.31,25.07,-8.2,-10.15,4
-35.2,-51.43,124.02,-15.31,-13.03,4
-43.86,-75.87,185.99,-8.71,-14.57,4
-56.83,-102.29,166.13,-9.14,-12.67,4
-37.56,-131.41,56.53,-12.3,-11.34,4
-8.31,-122.82,-47.53,-17.94,-10.5,4
6.97,-90.2,-158.67,-13.68,-9.74,4
-0.11,-50.39,-151.2,-14.73,-13.59,4
-24.56,-12.33,-86.39,-12.35,-16.49,4
-38.69,-17.18,9.54,-8.86,-16.67,4
-63.55,-28.56,122.4,-7.39,-11.87,4
-40.17,-40.91,148.63,-9.2,-11.1,4
11.5,-37.73,138.52,-1.53,-11.82,4
39.36,-18.24,49.95,2.74,-10.27,4
49.51,-2.44,-25.41,1.69,-10.38,4
47.86,15.88,-60.32,1.54,-8.52,4
50.47,20.65,-91.38,1.02,-9.23,4
38.77,39.57,-48.54,2.0,-7.49,4
21.27,41.35,0.24,2.55,-4.5,4
17.31,49.41,65.04,1.15,-3.55,4
-1.32,63.14,100.4,1.26,-5.3,4
-20.26,38.32,107.02,2.24,-3.77,4
-1.89,19.94,107.21,1.89,-3.72,4
30.82,16.09,45.08,0.91,-0.39,4
37.91,24.43,-30.93,1.32,-5.88,4
24.04,41.32,-121.03,1.35,0.81,4
9.28,64.91,-147.34,1.35,-5.82,4
-11.39,68.35,-95.99,1.27,8.91,4
-16.15,51.1,-7.29,0.83,-12.87,4
19.53,34.31,84.6,1.22,88.4,4
80.15,19.92,121.87,1.48,287.19,4
110.94,22.84,86.76,1.43,227.36,4
105.7,14.43,6.9,1.14,154.8,4
96.01,32.35,-67.83,1.25,34.33,4
85.09,48.77,-122.1,1.32,-9.53,4
76.89,51.57,-115.08,1.59,-6.1,4
84.17,61.94,-56.39,1.46,8.14,4
118.21,52.18,6.75,1.78,15.02,4
133.55,36.26,86.13,2.84,-10.1,4
134.05,23.76,101.76,1.71,-1.16,4
111.74,21.14,74.55,1.08,-46.32,4
76.33,7.3,32.71,2.18,-44.5,4
43.89,12.27,-23.88,1.69,25.08,4
27.36,24.93,-53.87,1.5,-0.81,4
40.02,34.72,-49.75,1.14,-27.34,4
57.22,54.51,-41.02,-0.05,-5.89,4
74.54,56.23,-6.5,0.38,0.18,4
76.37,65.79,2.8,0.35,-16.34,4
67.33,74.79,-15.44,0.2,-8.06,4
41.48,77.33,-41.71,0.22,-7.42,4
29.82,81.28,-77.76,0.02,-18.9,4
24.64,77.79,-68.91,-0.01,-14.06,4
11.83,55.85,-27.48,0.14,-2.92,4
-1.42,41.0,17.81,-0.23,-7.52,4
-13.25,50.23,55.45,0.95,-16.01,4
-32.62,40.06,47.92,0.71,-11.51,4
-55.17,36.07,0.19,2.28,-10.75,4
-46.33,30.29,-51.9,-0.77,-15.4,4
-23.95,-10.19,-95.29,2.76,-13.0,4
-14.15,-44.11,-94.88,-1.94,-13.18,4
-9.66,-71.37,-66.35,5.04,-18.41,4
-12.38,-76.9,-26.76,-17.5,-15.49,4
-29.26,-66.36,20.32,-11.08,-11.82,4
-44.54,-47.46,34.66,10.96,-13.85,4
-40.33,-32.86,39.25,-14.17,-12.35,4
-14.56,-9.36,18.33,6.05,-10.01,4
3.43,18.99,-32.84,-1.43,-10.03,4
16.71,18.37,-58.28,-1.08,-9.54,4
24.47,17.24,-53.34,4.8,-9.37,4
8.47,0.52,-9.74,-3.89,-8.31,4
-32.61,2.83,33.57,-0.49,-8.06,4
-77.13,4.07,55.95,3.24,-9.92,4
-111.67,-1.03,42.68,-0.97,-11.63,4
-133.44,-3.9,-6.11,-2.14,-10.6,4
-135.25,-12.24,-47.28,0.74,-9.82,4
-123.19,-9.66,-59.38,2.07,-9.64,4
-119.22,-14.3,-31.47,-0.05,-9.21,4
-128.41,-15.77,7.97,20.03,-9.0,4
-117.97,-28.39,54.68,19.72,-8.35,4
-101.68,-54.06,72.46,-0.36,-5.24,4
-76.64,-71.39,51.07,-8.62,-4.22,4
-34.64,-70.27,26.12,8.22,-5.59,4
8.51,-61.62,-19.26,-3.1,-6.95,4
41.65,-50.13,-31.57,1.54,-5.13,4
57.03,-45.03,-30.5,4.98,-2.02,4
57.45,-42.98,-18.38,-5.79,-0.61,4
31.76,-47.26,18.91,4.92,-1.3,4
6.56,-49.54,19.28,3.52,-3.21,4
-18.76,-36.76,36.99,-1.09,-5.65,4
-29.07,-45.87,31.09,-0.69,-5.6,4
-35.84,-45.65,12.39,3.97,-3.79,4
-41.79,-38.68,8.44,1.35,-0.77,4
-36.69,-30.39,-2.66,0.86,0.81,4
-21.89,-19.34,29.09,-2.72,-1.66,4
-5.3,1.57,38.31,17.18,-5.23,4
-17.43,12.95,43.97,29.48,-5.99,4
-33.55,-8.64,37.62,68.02,-0.44,4
-59.93,-19.21,6.33,34.88,5.78,4
-72.73,-35.48,-13.48,-24.86,5.44,4
-63.88,-31.4,-33.99,7.18,1.19,4
-29.56,-9.3,3.83,4.11,-1.62,4
4.32,16.73,35.11,-1.02,-0.19,4
32.26,40.03,73.96,7.47,2.63,4
58.08,36.43,94.23,-4.34,2.78,4
60.86,29.92,43.13,-0.37,2.32,4
52.74,25.26,8.77,8.37,-0.78,4
37.41,27.93,-44.49,1.03,-4.12,4
23.06,35.3,-42.75,-0.38,-3.75,4
18.0,45.38,-21.52,1.63,-1.33,4
27.91,36.65,-14.22,6.9,-1.67,4
59.88,18.47,32.43,2.29,-2.95,4
83.64,4.89,18.95,-1.25,-3.77,4
85.0,-10.18,-7.46,4.19,-4.46,4
61.7,-9.9,-32.26,3.29,-4.36,4
30.65,10.26,-63.57,3.05,-2.77,4
-6.45,25.83,-50.47,1.71,-1.48,4
-19.6,35.91,-11.75,1.22,-1.04,4
4.23,42.0,31.99,4.36,-4.17,4
51.88,34.0,73.69,2.73,-5.24,4
87.72,42.18,76.34,1.33,-3.59,4
92.04,54.2,33.54,1.91,-2.35,4
72.68,61.54,-5.07,2.4,-1.79,4
33.69,62.27,-35.13,2.17,-2.85,4
11.04,42.76,-25.41,2.28,-2.71,4
11.13,31.47,-3.77,1.82,-2.27,4
25.51,23.84,16.69,3.13,-1.59,4
46.74,17.02,16.16,2.42,0.35,4
65.03,33.5,-11.85,-4.98,1.88,4
72.67,47.92,-45.91,-1.63,0.66,4
77.68,58.83,-53.94,0.43,-1.15,4
84.72,74.45,-64.27,-1.87,-1.57,4
82.93,74.14,-50.08,0.63,0.45,4
63.8,78.9,-13.11,2.0,2.1,4
49.14,79.1,18.92,3.24,3.05,4
41.61,68.39,56.13,7.6,4.2,4
39.5,71.67,53.44,-0.32,2.32,4
34.05,79.16,48.66,30.39,1.18,4
18.27,73.57,1.36,24.24,1.87,4
-5.5,63.04,-43.01,-13.3,2.72,4
-34.96,45.12,-77.3,10.63,2.9,4
-46.54,15.14,-98.0,7.76,1.88,4
-43.28,-16.67,-61.02,2.53,1.21,4
-29.13,-34.1,-31.05,10.95,1.48,4
-16.2,-40.21,25.86,1.29,1.95,4
6.85,-36.14,54.42,1.77,1.83,4
20.45,-34.41,39.84,9.79,0.91,4
28.74,-47.2,25.68,7.68,-0.8,4
26.14,-72.5,-23.34,1.6,-2.22,4
14.87,-89.19,-21.19,2.59,-2.57,4
1.22,-87.11,-49.1,9.76,-3.73,4
-19.97,-82.55,-59.08,5.24,-5.2,4
-24.52,-69.69,-51.56,-2.34,-6.32,4
-24.75,-40.2,-53.6,3.36,-5.52,4
-35.04,-22.45,7.14,2.62,-3.13,4
-60.63,-15.88,38.39,2.35,-3.61,4
-79.04,-8.08,50.44,5.23,-5.77,4
-95.71,4.76,61.01,0.5,-8.59,4
-112.61,20.42,28.22,49.17,-10.07,4
-133.27,31.25,-2.87,62.65,-8.75,4
-119.06,41.08,-48.11,-7.06,-8.04,4
-107.21,33.33,-48.28,-29.8,-8.25,4
-114.89,11.32,-33.55,23.51,-9.0,4
-119.55,-4.79,-11.38,-8.57,-11.04,4
-128.95,-25.4,34.72,0.92,-13.47,4
-122.87,-41.14,38.08,11.56,-13.04,4
-100.89,-58.13,16.98,-17.04,-11.86,4
-55.61,-62.24,-15.44,8.56,-12.56,4
-12.24,-60.27,-40.37,10.09,-13.05,4
29.22,-60.38,-17.88,-5.13,-12.95,4
38.73,-39.27,5.28,-1.85,-14.82,4
35.49,-49.35,50.22,6.02,-15.15,4
26.63,-56.31,80.66,1.46,-11.08,4
5.16,-60.15,89.37,-3.47,-8.09,4
-19.72,-57.56,67.13,-0.81,-10.73,4
-47.24,-49.77,11.95,3.85,-13.46,4
-49.51,-63.29,-28.24,-0.43,-15.56,4
-58.77,-62.52,-37.97,-2.09,-16.73,4
-51.98,-89.49,-19.87,-1.5,-13.39,4
-33.61,-84.79,24.07,1.76,-9.1,4
-25.98,-88.23,67.67,4.48,-9.18,4
-30.32,-95.55,80.77,-0.61,-13.65,4
-28.16,-76.76,49.31,-1.14,-17.53,4
-38.59,-71.94,9.93,1.67,-16.8,4
-57.86,-39.87,-26.24,1.33,-12.94,4
-56.68,-34.1,-46.1,0.02,-8.62,4
-46.01,-24.06,-36.23,0.93,-8.53,4
-26.0,-35.19,-15.84,2.6,-13.99,4
-5.66,-36.55,17.9,2.13,-17.35,4
26.43,-24.49,53.31,1.64,-15.63,4
50.88,-23.73,75.32,1.78,-11.04,4
64.08,-2.5,85.04,1.45,-5.97,4
74.33,4.08,70.7,2.29,-5.26,4
84.0,33.04,34.25,1.55,-8.25,4
85.18,38.14,-19.68,0.55,-11.13,4
66.51,51.83,-31.15,2.52,-10.12,4
42.66,61.18,-28.71,2.65,-6.92,4
33.64,59.78,13.51,1.37,-4.42,4
25.56,77.51,50.31,1.36,-4.32,4
7.69,77.16,53.08,1.28,-4.17,4
-2.81,95.04,58.87,1.61,-4.53,4
1.96,97.85,-12.74,0.86,-4.47,4
1.16,99.84,-42.61,0.15,-2.72,4
-0.41,89.7,-74.34,0.47,-0.89,4
-5.88,64.75,-103.8,0.91,-0.35,4
-5.53,46.91,-61.82,0.57,-1.08,4
8.94,24.0,-46.5,0.28,-0.27,4
38.97,14.95,42.58,0.91,1.54,4
59.49,-7.44,82.75,1.14,4.72,4
66.64,-22.1,69.69,0.18,6.71,4
70.54,-21.6,53.1,0.49,6.33,4
77.89,-14.62,-41.59,1.64,6.76,4
104.72,3.43,-74.28,1.19,8.15,4
131.72,20.08,-88.57,1.39,8.74,4
146.41,27.03,-56.43,1.18,10.94,4
137.25,12.72,7.57,1.09,11.25,4
101.74,-5.41,46.77,1.06,9.77,4
59.32,-28.17,77.83,0.58,6.99,4
29.92,-18.13,27.51,0.71,8.52,4
18.5,10.36,-31.32,0.97,8.78,4
10.79,38.19,-98.61,0.63,13.12,4
7.08,65.58,-125.96,0.43,4.35,4
3.22,61.05,-72.59,0.81,24.07,4
1.38,41.79,-16.57,1.07,189.46,4
1.17,22.18,47.06,0.85,306.01,4
-10.26,9.56,67.4,1.42,125.19,4
-26.26,7.04,70.06,1.56,-7.37,4
-26.82,17.26,15.86,1.03,-18.08,4
-24.76,31.71,-51.78,1.16,12.0,4
-11.87,31.19,-83.04,1.03,19.14,4
10.36,38.78,-103.96,0.54,-10.38,4
23.21,37.0,-57.25,0.77,10.39,4
24.7,11.97,7.45,0.66,14.97,4
23.77,1.54,67.17,0.5,1.39,4
20.92,-9.42,111.09,0.79,6.27,4
9.33,-14.84,71.27,0.71,5.37,4
-9.62,-14.8,9.03,0.75,-9.5,4
-28.48,-26.89,-71.07,0.68,-5.29,4
-55.73,-33.12,-114.87,0.78,5.46,4
-73.45,-34.15,-100.88,0.5,1.04,4
-78.75,-30.08,-54.61,0.44,-9.74,4
-83.6,-19.86,21.58,0.64,-15.61,4
-75.77,-22.18,69.55,0.46,-16.3,4
-68.7,-34.78,67.05,0.15,-13.53,4
-64.59,-49.19,31.35,0.27,-9.61,4
-81.66,-64.31,-23.24,0.11,-9.63,4
-96.43,-62.79,-64.5,0.02,-13.83,4
-92.42,-54.44,-67.92,0.11,-16.72,4
-83.01,-48.15,-37.39,-0.23,-15.13,4
-66.0,-54.51,3.16,-0.23,-11.97,4
-48.44,-71.62,44.52,0.11,-10.86,4
-35.98,-84.24,43.75,-0.24,-11.65,4
-22.9,-88.74,44.81,-0.1,-12.78,4
-5.17,-77.64,13.67,0.29,-11.89,4
13.45,-67.56,-6.0,0.26,-10.34,4
14.98,-63.78,8.2,0.48,-10.13,4
-8.33,-71.31,-20.0,0.37,-9.61,4
-43.58,-82.56,-3.67,0.24,-10.42,4
-70.83,-80.8,-7.09,0.26,-12.85,4
-91.37,-65.42,-17.52,0.6,-13.94,4
-97.75,-38.89,-3.53,0.61,-12.97,4
-87.74,-20.97,-7.66,0.39,-10.55,4
-76.44,-10.05,27.06,0.59,-7.63,4
-71.25,-18.59,36.65,0.59,-7.61,4
-67.74,-24.02,54.92,0.5,-8.35,4
-55.55,-19.18,60.54,0.99,-8.63,4
-45.22,-10.1,5.79,0.96,-6.59,4
-19.45,2.29,-18.66,0.79,-4.67,4
-0.38,-4.19,-59.99,0.9,-2.99,4
-0.43,-5.89,-49.98,0.83,-2.41,4
4.78,-5.0,2.04,1.07,-2.82,4
16.25,0.08,39.55,0.92,-2.44,4
31.76,5.56,91.54,1.01,-0.46,4
43.36,5.55,64.03,0.88,-0.78,4
31.66,-5.91,21.48,0.93,-0.55,4
13.56,-19.17,-18.95,0.82,0.99,4
-3.96,-24.93,-61.02,0.92,2.11,4
-3.98,-33.21,-53.11,0.83,1.43,4
2.87,-34.4,-26.51,0.51,0.66,4
7.55,-17.1,32.75,0.57,1.29,4
2.87,7.09,67.59,0.73,3.6,4
3.66,25.29,74.39,0.58,6.29,4
14.74,39.31,59.48,0.38,5.31,4
25.82,26.05,3.95,0.4,2.34,4
47.08,17.41,-30.7,0.57,1.35,4
57.36,15.88,-56.36,0.15,2.25,4
47.38,26.88,-39.56,0.42,1.43,4
44.0,44.62,-3.84,0.21,1.2,4
56.74,57.22,35.74,0.29,1.06,4
64.64,75.11,45.84,0.26,5.88,4
63.14,71.84,24.43,0.09,10.88,4
59.79,58.11,1.84,-0.07,57.37,4
68.68,41.26,-38.21,0.12,152.46,4
84.75,47.13,-55.22,0.14,182.01,4
103.18,62.92,-52.49,0.32,87.13,4
113.04,78.53,-28.69,0.01,-19.54,4
114.61,93.04,8.64,1.1,-14.39,4
113.67,80.61,18.82,-1.02,1.68,4
115.15,68.77,38.12,3.53,2.67,4
124.1,68.2,11.77,-26.43,-0.38,4
115.62,81.44,-16.75,10.81,-0.66,4
96.32,96.64,-27.04,2.08,-2.82,4
72.55,107.38,-37.8,-9.86,-0.94,4
58.87,117.2,-16.25,9.93,5.33,4
49.09,103.25,-1.87,-4.45,1.21,4
44.45,84.63,9.96,4.52,-5.6,4
39.81,63.19,17.08,3.19,-2.15,4
25.22,48.54,-0.69,-3.74,0.25,4
12.18,47.0,-4.15,2.3,-2.02,4
7.61,50.69,-24.06,4.02,-3.07,4
11.26,54.81,-42.48,-0.18,-4.04,4
